chr;start;end;value1;color;V6;V7
chr2;17600000;17800000;86;a;0;0
chr2;17800000;18000000;86;a;0;0
chr2;18000000;18200000;82;a;0;0
chr2;18200000;18400000;76;a;0;0
chr2;18400000;18600000;86;a;0;0
chr2;18600000;18800000;80;a;0;0
chr2;18800000;19000000;55;a;0;0
chr2;19000000;19200000;67;a;0;0
chr2;19200000;19400000;77;a;0;0
chr2;19400000;19600000;84;a;0;0
chr2;19600000;19800000;71;a;0;0
chr2;19800000;20000000;59;a;0;0
chr2;20000000;20200000;55;a;0;0
chr2;20200000;20400000;64;a;0;0
chr2;20400000;20600000;47;a;0;0
chr2;20600000;20800000;72;a;0;0
chr2;20800000;21000000;51;a;0;0
chr2;21000000;21200000;56;a;0;0
chr2;21200000;21400000;46;a;0;0
chr2;21400000;21600000;68;a;0;0
chr2;21600000;21800000;72;a;0;0
chr2;21800000;22000000;32;a;0;0
chr2;22000000;22200000;48;a;0;0
chr2;22200000;22400000;68;a;0;0
chr2;22400000;22600000;49;a;0;0
chr2;22600000;22800000;66;a;0;0
chr2;22800000;23000000;66;a;0;0
chr2;23000000;23200000;96;a;0;0
chr2;23200000;23400000;83;a;0;0
chr2;23400000;23600000;42;a;0;0
chr2;23600000;23800000;55;a;0;0
chr2;23800000;24000000;62;a;0;0
chr2;24000000;24200000;58;a;0;0
chr2;24200000;24400000;10;a;0;0
chr2;24400000;24600000;40;a;0;0
chr2;24600000;24800000;22;a;0;0
chr2;24800000;25000000;33;a;0;0
chr2;25000000;25200000;31;a;0;0
chr2;25200000;25400000;32;a;0;0
chr2;25400000;25600000;40;a;0;0
chr2;25600000;25800000;28;a;0;0
chr2;25800000;26000000;62;a;0;0
chr2;26000000;26200000;38;a;0;0
chr2;26200000;26400000;50;a;0;0
chr2;26400000;26600000;23;a;0;0
chr2;26600000;26800000;21;a;0;0
chr2;26800000;27000000;17;a;0;0
chr2;27000000;27200000;14;a;0;0
chr2;27200000;27400000;26;a;0;0
chr2;27400000;27600000;22;a;0;0
chr2;27600000;27800000;14;a;0;0
chr2;27800000;28000000;19;a;0;0
chr2;28000000;28200000;15;a;0;0
chr2;28200000;28400000;14;a;0;0
chr2;28400000;28600000;26;a;0;0
chr2;28600000;28800000;40;a;0;0
chr2;28800000;29000000;19;a;0;0
chr2;29000000;29200000;38;a;0;0
chr2;29200000;29400000;20;a;0;0
chr2;29400000;29600000;10;a;0;0
chr2;29600000;29800000;5;a;0;0
chr2;29800000;30000000;20;a;0;0
chr2;30000000;30200000;31;a;0;0
chr2;30200000;30400000;24;a;0;0
chr2;30400000;30600000;19;a;0;0
chr2;30600000;30800000;27;a;0;0
chr2;30800000;31000000;11;a;0;0
chr2;31000000;31200000;45;a;0;0
chr2;31200000;31400000;9;a;0;0
chr2;31400000;31600000;12;a;0;0
chr2;31600000;31800000;8;a;0;0
chr2;31800000;32000000;7;a;0;0
chr2;32000000;32200000;43;a;0;0
chr2;32200000;32400000;6;a;0;0
chr2;32400000;32600000;15;a;0;0
chr2;32600000;32800000;6;a;0;0
chr2;32800000;33000000;1;a;0;0
chr2;33000000;33200000;7;a;0;0
chr2;33200000;33400000;6;a;0;0
chr2;33400000;33600000;2;a;0;0
chr2;33600000;33800000;6;a;0;0
chr2;33800000;34000000;6;a;0;0
chr2;34000000;34200000;8;a;0;0
chr2;34200000;34400000;2;a;0;0
chr2;34400000;34600000;9;a;0;0
chr2;34600000;34800000;3;a;0;0
chr2;34800000;35000000;2;a;0;0
chr2;35000000;35200000;8;a;0;0
chr2;35200000;35400000;5;a;0;0
chr2;35400000;35600000;3;a;0;0
chr2;35600000;35800000;5;a;0;0
chr2;35800000;36000000;10;a;0;0
chr2;36000000;36200000;3;a;0;0
chr2;36200000;36400000;7;a;0;0
chr2;36400000;36600000;1;a;0;0
chr2;36600000;36800000;6;a;0;0
chr2;36800000;37000000;7;a;0;0
chr2;37000000;37200000;5;a;0;0
chr2;37200000;37400000;3;a;0;0
chr2;37400000;37600000;11;a;0;0
chr2;37600000;37800000;2;a;0;0
chr2;37800000;38000000;6;a;0;0
chr2;38000000;38200000;12;a;0;0
chr2;38200000;38400000;1;a;0;0
chr2;38400000;38600000;2;a;0;0
chr2;38600000;38800000;20;a;0;0
chr2;38800000;39000000;5;a;0;0
chr2;39000000;39200000;2;a;0;0
chr2;39200000;39400000;2;a;0;0
chr2;39400000;39600000;1;a;0;0
chr2;39600000;39800000;3;a;0;0
chr2;39800000;40000000;2;a;0;0
chr2;40000000;40200000;5;a;0;0
chr2;40200000;40400000;2;a;0;0
chr2;40400000;40600000;1;a;0;0
chr2;40600000;40800000;6;a;0;0
chr2;40800000;41000000;7;a;0;0
chr2;41000000;41200000;3;a;0;0
chr2;41200000;41400000;14;a;0;0
chr2;41400000;41600000;1;a;0;0
chr2;41600000;41800000;3;a;0;0
chr2;41800000;42000000;1;a;0;0
chr2;42000000;42200000;5;a;0;0
chr2;42200000;42400000;3;a;0;0
chr2;42400000;42600000;1;a;0;0
chr2;42600000;42800000;4;a;0;0
chr4;0;200000;0;a;0;0
chr4;200000;400000;2;a;0;0
chr4;400000;600000;3;a;0;0
chr4;600000;800000;8;a;0;0
chr4;800000;1000000;4;a;0;0
chr4;1000000;1200000;9;a;0;0
chr4;1200000;1400000;2;a;0;0
chr4;1400000;1600000;2;a;0;0
chr4;1600000;1800000;11;a;0;0
chr4;1800000;2000000;10;a;0;0
chr4;2000000;2200000;7;a;0;0
chr4;2200000;2400000;3;a;0;0
chr4;2400000;2600000;3;a;0;0
chr4;2600000;2800000;0;a;0;0
chr4;2800000;3000000;5;a;0;0
chr4;3000000;3200000;5;a;0;0
chr4;3200000;3400000;4;a;0;0
chr4;3400000;3600000;3;a;0;0
chr4;3600000;3800000;7;a;0;0
chr4;3800000;4000000;4;a;0;0
chr4;4000000;4200000;12;a;0;0
chr4;4200000;4400000;2;a;0;0
chr4;4400000;4600000;4;a;0;0
chr4;4600000;4800000;1;a;0;0
chr4;4800000;5000000;4;a;0;0
chr4;5000000;5200000;9;a;0;0
chr4;5200000;5400000;3;a;0;0
chr4;5400000;5600000;2;a;0;0
chr4;5600000;5800000;3;a;0;0
chr4;5800000;6000000;2;a;0;0
chr4;6000000;6200000;6;a;0;0
chr4;6200000;6400000;1;a;0;0
chr4;6400000;6600000;5;a;0;0
chr4;6600000;6800000;8;a;0;0
chr4;6800000;7000000;4;a;0;0
chr4;7000000;7200000;7;a;0;0
chr4;7200000;7400000;3;a;0;0
chr4;7400000;7600000;6;a;0;0
chr4;7600000;7800000;7;a;0;0
chr4;7800000;8000000;4;a;0;0
chr4;8000000;8200000;10;a;0;0
chr4;8200000;8400000;8;a;0;0
chr4;8400000;8600000;4;a;0;0
chr4;8600000;8800000;5;a;0;0
chr4;8800000;9000000;7;a;0;0
chr4;9000000;9200000;3;a;0;0
chr4;9200000;9400000;5;a;0;0
chr4;9400000;9600000;2;a;0;0
chr4;9600000;9800000;2;a;0;0
chr4;9800000;10000000;9;a;0;0
chr4;10000000;10200000;3;a;0;0
chr4;10200000;10400000;7;a;0;0
chr4;10400000;10600000;2;a;0;0
chr4;10600000;10800000;2;a;0;0
chr4;10800000;11000000;5;a;0;0
chr4;11000000;11200000;2;a;0;0
chr4;11200000;11400000;4;a;0;0
chr4;11400000;11600000;8;a;0;0
chr4;11600000;11800000;14;a;0;0
chr4;11800000;12000000;5;a;0;0
chr4;12000000;12200000;7;a;0;0
chr4;12200000;12400000;11;a;0;0
chr4;12400000;12600000;4;a;0;0
chr4;12600000;12800000;14;a;0;0
chr4;12800000;13000000;21;a;0;0
chr4;13000000;13200000;30;a;0;0
chr4;13200000;13400000;4;a;0;0
chr4;13400000;13600000;7;a;0;0
chr4;13600000;13800000;28;a;0;0
chr4;13800000;14000000;5;a;0;0
chr4;14000000;14200000;13;a;0;0
chr4;14200000;14400000;9;a;0;0
chr4;14400000;14600000;16;a;0;0
chr4;14600000;14800000;13;a;0;0
chr4;14800000;15000000;14;a;0;0
chr4;15000000;15200000;3;a;0;0
chr4;15200000;15400000;5;a;0;0
chr4;15400000;15600000;10;a;0;0
chr4;15600000;15800000;3;a;0;0
chr4;15800000;16000000;1;a;0;0
chr4;16000000;16200000;4;a;0;0
chr4;16200000;16400000;4;a;0;0
chr4;16400000;16600000;2;a;0;0
chr4;16600000;16800000;2;a;0;0
chr4;16800000;17000000;3;a;0;0
chr4;17000000;17200000;7;a;0;0
chr4;17200000;17400000;6;a;0;0
chr4;17400000;17600000;9;a;0;0
chr4;17600000;17800000;1;a;0;0
chr4;17800000;18000000;6;a;0;0
chr4;18000000;18200000;2;a;0;0
chr4;18200000;18400000;9;a;0;0
chr4;18400000;18600000;1;a;0;0
chr4;18600000;18800000;8;a;0;0
chr4;18800000;19000000;8;a;0;0
chr4;19000000;19200000;10;a;0;0
chr4;19200000;19400000;5;a;0;0
chr4;19400000;19600000;2;a;0;0
chr4;19600000;19800000;4;a;0;0
chr4;19800000;20000000;2;a;0;0
chr4;20000000;20200000;9;a;0;0
chr4;20200000;20400000;2;a;0;0
chr4;20400000;20600000;3;a;0;0
chr4;20600000;20800000;1;a;0;0
chr4;20800000;21000000;3;a;0;0
chr4;21000000;21200000;3;a;0;0
chr4;21200000;21400000;12;a;0;0
chr4;21400000;21600000;13;a;0;0
chr4;21600000;21800000;9;a;0;0
chr4;21800000;22000000;13;a;0;0
chr4;22000000;22200000;8;a;0;0
chr4;22200000;22400000;2;a;0;0
chr4;22400000;22600000;2;a;0;0
chr4;22600000;22800000;3;a;0;0
chr4;22800000;23000000;10;a;0;0
chr4;23000000;23200000;4;a;0;0
chr4;23200000;23400000;14;a;0;0
chr4;23400000;23600000;29;a;0;0
chr4;23600000;23800000;19;a;0;0
chr4;23800000;24000000;12;a;0;0
chr4;24000000;24200000;27;a;0;0
chr4;24200000;24400000;7;a;0;0
chr4;24400000;24600000;29;a;0;0
chr4;24600000;24800000;34;a;0;0
chr4;24800000;25000000;16;a;0;0
chr4;25000000;25200000;16;a;0;0
chr4;25200000;25400000;7;a;0;0
chr4;25400000;25600000;24;a;0;0
chr4;25600000;25800000;12;a;0;0
chr4;25800000;26000000;6;a;0;0
chr4;26000000;26200000;17;a;0;0
chr4;26200000;26400000;17;a;0;0
chr4;26400000;26600000;41;a;0;0
chr4;26600000;26800000;45;a;0;0
chr4;26800000;27000000;10;a;0;0
chr4;27000000;27200000;6;a;0;0
chr4;27200000;27400000;29;a;0;0
chr4;27400000;27600000;14;a;0;0
chr4;27600000;27800000;31;a;0;0
chr4;27800000;28000000;33;a;0;0
chr4;28000000;28200000;65;a;0;0
chr4;28200000;28400000;34;a;0;0
chr4;28400000;28600000;27;a;0;0
chr4;28600000;28800000;30;a;0;0
chr4;28800000;29000000;36;a;0;0
chr4;29000000;29200000;43;a;0;0
chr4;29200000;29400000;38;a;0;0
chr4;29400000;29600000;56;a;0;0
chr4;29600000;29800000;25;a;0;0
chr4;29800000;30000000;48;a;0;0
chr4;30000000;30200000;48;a;0;0
chr4;30200000;30400000;35;a;0;0
chr4;30400000;30600000;58;a;0;0
chr4;30600000;30800000;37;a;0;0
chr4;30800000;31000000;36;a;0;0
chr4;31000000;31200000;35;a;0;0
chr4;31200000;31400000;23;a;0;0
chr4;31400000;31600000;43;a;0;0
chr4;31600000;31800000;31;a;0;0
chr4;31800000;32000000;41;a;0;0
chr4;32000000;32200000;26;a;0;0
chr4;32200000;32400000;33;a;0;0
chr4;32400000;32600000;57;a;0;0
chr4;32600000;32800000;23;a;0;0
chr4;32800000;33000000;45;a;0;0
chr4;33000000;33200000;45;a;0;0
chr4;33200000;33400000;51;a;0;0
chr4;33400000;33600000;37;a;0;0
chr4;33600000;33800000;49;a;0;0
chr4;33800000;34000000;74;a;0;0
chr4;34000000;34200000;54;a;0;0
chr4;34200000;34400000;61;a;0;0
chr4;34400000;34600000;55;a;0;0
chr4;34600000;34800000;50;a;0;0
chr4;34800000;35000000;60;a;0;0
chr4;35000000;35200000;53;a;0;0
chr4;35200000;35400000;52;a;0;0
chr4;35400000;35600000;83;a;0;0
chr4;35600000;35800000;47;a;0;0
chr4;35800000;36000000;62;a;0;0
chr4;36000000;36200000;32;a;0;0
chr4;36200000;36400000;43;a;0;0
chr4;36400000;36600000;61;a;0;0
chr4;36600000;36800000;89;a;0;0
chr4;36800000;37000000;69;a;0;0
chr4;37000000;37200000;56;a;0;0
chr4;37200000;37400000;43;a;0;0
chr4;37400000;37600000;80;a;0;0
chr4;37600000;37800000;67;a;0;0
chr4;37800000;38000000;22;a;0;0
chr4;38000000;38200000;82;a;0;0
chr4;38200000;38400000;94;a;0;0
chr4;38400000;38600000;73;a;0;0
chr4;38600000;38800000;78;a;0;0
chr4;38800000;39000000;81;a;0;0
chr4;39000000;39200000;87;a;0;0
chr4;39200000;39400000;77;a;0;0
chr4;39400000;39600000;96;a;0;0
chr4;39600000;39800000;83;a;0;0
chr4;39800000;40000000;83;a;0;0
chr4;40000000;40200000;77;a;0;0
chr4;40200000;40400000;72;a;0;0
chr4;40400000;40600000;69;a;0;0
chr4;40600000;40800000;91;a;0;0
chr4;40800000;41000000;92;a;0;0
chr4;41000000;41200000;77;a;0;0
chr4;41200000;41400000;78;a;0;0
chr4;41400000;41600000;73;a;0;0
chr4;41600000;41800000;75;a;0;0
chr4;41800000;42000000;95;a;0;0
chr4;42000000;42200000;91;a;0;0
chr4;42200000;42400000;94;a;0;0
chr4;42400000;42600000;95;a;0;0
chr4;42600000;42800000;80;a;0;0
chr4;42800000;43000000;68;a;0;0
chr4;43000000;43200000;88;a;0;0
chr4;43200000;43400000;76;a;0;0
chr4;43400000;43600000;68;a;0;0
chr4;43600000;43800000;85;a;0;0
chr4;43800000;44000000;80;a;0;0
chr4;44000000;44200000;92;a;0;0
chr4;44200000;44400000;86;a;0;0
chr4;44400000;44600000;75;a;0;0
chr4;44600000;44800000;71;a;0;0
chr4;44800000;45000000;87;a;0;0
chr4;45000000;45200000;74;a;0;0
chr4;45200000;45400000;66;a;0;0
chr4;45400000;45600000;62;a;0;0
chr4;45600000;45800000;87;a;0;0
chr4;45800000;46000000;76;a;0;0
chr4;46000000;46200000;95;a;0;0
chr4;46200000;46400000;82;a;0;0
chr4;46400000;46600000;75;a;0;0
chr4;46600000;46800000;44;a;0;0
chr4;46800000;47000000;70;a;0;0
chr4;47000000;47200000;87;a;0;0
chr4;47200000;47400000;81;a;0;0
chr4;47400000;47600000;88;a;0;0
chr4;47600000;47800000;62;a;0;0
chr4;47800000;48000000;76;a;0;0
chr4;48000000;48200000;91;a;0;0
chr4;48200000;48400000;77;a;0;0
chr4;48400000;48600000;79;a;0;0
chr4;48600000;48800000;68;a;0;0
chr4;48800000;49000000;59;a;0;0
chr4;49000000;49200000;45;a;0;0
chr4;49200000;49400000;62;a;0;0
chr4;49400000;49600000;72;a;0;0
chr4;49600000;49800000;44;a;0;0
chr4;49800000;50000000;81;a;0;0
chr4;50000000;50200000;76;a;0;0
chr4;50200000;50400000;63;a;0;0
chr4;50400000;50600000;61;a;0;0
chr4;50600000;50800000;52;a;0;0
chr4;50800000;51000000;59;a;0;0
chr4;51000000;51200000;27;a;0;0
chr4;51200000;51400000;47;a;0;0
chr4;51400000;51600000;50;a;0;0
chr4;51600000;51800000;57;a;0;0
chr4;51800000;52000000;45;a;0;0
chr4;52000000;52200000;41;a;0;0
chr4;52200000;52400000;55;a;0;0
chr4;52400000;52600000;51;a;0;0
chr4;52600000;52800000;53;a;0;0
chr4;52800000;53000000;55;a;0;0
chr4;53000000;53200000;63;a;0;0
chr4;53200000;53400000;44;a;0;0
chr4;53400000;53600000;34;a;0;0
chr4;53600000;53800000;30;a;0;0
chr4;53800000;54000000;43;a;0;0
chr4;54000000;54200000;32;a;0;0
chr4;54200000;54400000;32;a;0;0
chr4;54400000;54600000;32;a;0;0
chr4;54600000;54800000;28;a;0;0
chr4;54800000;55000000;29;a;0;0
chr4;55000000;55200000;17;a;0;0
chr4;55200000;55400000;55;a;0;0
chr4;55400000;55600000;16;a;0;0
chr4;55600000;55800000;32;a;0;0
chr4;55800000;56000000;26;a;0;0
chr4;56000000;56200000;30;a;0;0
chr4;56200000;56400000;16;a;0;0
chr4;56400000;56600000;35;a;0;0
chr4;56600000;56800000;31;a;0;0
chr4;56800000;57000000;18;a;0;0
chr4;57000000;57200000;17;a;0;0
chr4;57200000;57400000;40;a;0;0
chr4;57400000;57600000;29;a;0;0
chr4;57600000;57800000;30;a;0;0
chr4;57800000;58000000;29;a;0;0
chr4;58000000;58200000;22;a;0;0
chr4;58200000;58400000;12;a;0;0
chr4;58400000;58600000;22;a;0;0
chr4;58600000;58800000;6;a;0;0
chr4;58800000;59000000;32;a;0;0
chr4;59000000;59200000;41;a;0;0
chr4;59200000;59400000;5;a;0;0
chr4;59400000;59600000;1;a;0;0
chr4;59600000;59800000;5;a;0;0
chr4;59800000;60000000;9;a;0;0
chr4;60000000;60200000;18;a;0;0
chr4;60200000;60400000;1;a;0;0
chr4;60400000;60600000;8;a;0;0
chr4;60600000;60800000;12;a;0;0
chr4;60800000;61000000;13;a;0;0
chr4;61000000;61200000;14;a;0;0
chr4;61200000;61400000;6;a;0;0
chr4;61400000;61600000;7;a;0;0
chr4;61600000;61800000;11;a;0;0
chr4;61800000;62000000;17;a;0;0
chr4;62000000;62200000;17;a;0;0
chr4;62200000;62400000;3;a;0;0
chr4;62400000;62600000;11;a;0;0
chr4;62600000;62800000;5;a;0;0
chr4;62800000;63000000;12;a;0;0
chr4;63000000;63200000;1;a;0;0
chr4;63200000;63400000;2;a;0;0
chr4;63400000;63600000;4;a;0;0
chr4;63600000;63800000;4;a;0;0
chr4;63800000;64000000;3;a;0;0
chr4;64000000;64200000;4;a;0;0
chr4;64200000;64400000;3;a;0;0
chr4;64400000;64600000;9;a;0;0
chr4;64600000;64800000;8;a;0;0
chr6;0;200000;0;a;0;0
chr6;200000;400000;6;a;0;0
chr6;400000;600000;5;a;0;0
chr6;600000;800000;9;a;0;0
chr6;800000;1000000;5;a;0;0
chr6;1000000;1200000;3;a;0;0
chr6;1200000;1400000;2;a;0;0
chr6;1400000;1600000;23;a;0;0
chr6;1600000;1800000;7;a;0;0
chr6;1800000;2000000;2;a;0;0
chr6;2000000;2200000;1;a;0;0
chr6;2200000;2400000;8;a;0;0
chr6;2400000;2600000;9;a;0;0
chr6;2600000;2800000;1;a;0;0
chr6;2800000;3000000;1;a;0;0
chr6;3000000;3200000;3;a;0;0
chr6;3200000;3400000;2;a;0;0
chr6;3400000;3600000;5;a;0;0
chr6;3600000;3800000;3;a;0;0
chr6;3800000;4000000;7;a;0;0
chr6;4000000;4200000;3;a;0;0
chr6;4200000;4400000;12;a;0;0
chr6;4400000;4600000;13;a;0;0
chr6;4600000;4800000;5;a;0;0
chr6;4800000;5000000;11;a;0;0
chr6;5000000;5200000;4;a;0;0
chr6;5200000;5400000;2;a;0;0
chr6;5400000;5600000;5;a;0;0
chr6;5600000;5800000;5;a;0;0
chr6;5800000;6000000;5;a;0;0
chr6;6000000;6200000;26;a;0;0
chr6;6200000;6400000;14;a;0;0
chr6;6400000;6600000;5;a;0;0
chr6;6600000;6800000;10;a;0;0
chr6;6800000;7000000;25;a;0;0
chr6;7000000;7200000;10;a;0;0
chr6;7200000;7400000;8;a;0;0
chr6;7400000;7600000;20;a;0;0
chr6;7600000;7800000;16;a;0;0
chr6;7800000;8000000;7;a;0;0
chr6;8000000;8200000;30;a;0;0
chr6;8200000;8400000;28;a;0;0
chr6;8400000;8600000;9;a;0;0
chr6;8600000;8800000;9;a;0;0
chr6;8800000;9000000;28;a;0;0
chr6;9000000;9200000;27;a;0;0
chr6;9200000;9400000;45;a;0;0
chr6;9400000;9600000;46;a;0;0
chr6;9600000;9800000;20;a;0;0
chr6;9800000;10000000;30;a;0;0
chr6;10000000;10200000;20;a;0;0
chr6;10200000;10400000;33;a;0;0
chr6;10400000;10600000;31;a;0;0
chr6;10600000;10800000;56;a;0;0
chr6;10800000;11000000;27;a;0;0
chr6;11000000;11200000;38;a;0;0
chr6;11200000;11400000;9;a;0;0
chr6;11400000;11600000;42;a;0;0
chr6;11600000;11800000;54;a;0;0
chr6;11800000;12000000;30;a;0;0
chr6;12000000;12200000;37;a;0;0
chr6;12200000;12400000;27;a;0;0
chr6;12400000;12600000;13;a;0;0
chr6;12600000;12800000;26;a;0;0
chr6;12800000;13000000;16;a;0;0
chr6;13000000;13200000;29;a;0;0
chr6;13200000;13400000;36;a;0;0
chr6;13400000;13600000;16;a;0;0
chr6;13600000;13800000;57;a;0;0
chr6;13800000;14000000;41;a;0;0
chr6;14000000;14200000;29;a;0;0
chr6;14200000;14400000;25;a;0;0
chr6;14400000;14600000;16;a;0;0
chr6;14600000;14800000;31;a;0;0
chr6;14800000;15000000;36;a;0;0
chr6;15000000;15200000;47;a;0;0
chr6;15200000;15400000;47;a;0;0
chr6;15400000;15600000;66;a;0;0
chr6;15600000;15800000;62;a;0;0
chr6;15800000;16000000;35;a;0;0
chr6;16000000;16200000;58;a;0;0
chr6;16200000;16400000;59;a;0;0
chr6;16400000;16600000;48;a;0;0
chr6;16600000;16800000;39;a;0;0
chr6;16800000;17000000;66;a;0;0
chr6;17000000;17200000;87;a;0;0
chr6;17200000;17400000;60;a;0;0
chr6;17400000;17600000;69;a;0;0
chr6;17600000;17800000;50;a;0;0
chr6;17800000;18000000;43;a;0;0
chr6;18000000;18200000;54;a;0;0
chr6;18200000;18400000;35;a;0;0
chr6;18400000;18600000;68;a;0;0
chr6;18600000;18800000;68;a;0;0
chr6;18800000;19000000;73;a;0;0
chr6;19000000;19200000;71;a;0;0
chr6;19200000;19400000;82;a;0;0
chr6;19400000;19600000;88;a;0;0
chr6;19600000;19800000;76;a;0;0
chr6;19800000;20000000;93;a;0;0
chr6;20000000;20200000;95;a;0;0
chr6;20200000;20400000;97;a;0;0
chr6;20400000;20600000;88;a;0;0
chr6;20600000;20800000;86;a;0;0
chr6;20800000;21000000;69;a;0;0
chr6;21000000;21200000;93;a;0;0
chr6;21200000;21400000;84;a;0;0
chr6;21400000;21600000;80;a;0;0
chr6;21600000;21800000;89;a;0;0
chr6;21800000;22000000;82;a;0;0
chr6;22000000;22200000;93;a;0;0
chr6;22200000;22400000;78;a;0;0
chr6;22400000;22600000;86;a;0;0
chr6;22600000;22800000;79;a;0;0
chr6;22800000;23000000;95;a;0;0
chr6;23000000;23200000;54;a;0;0
chr6;23200000;23400000;65;a;0;0
chr6;23400000;23600000;90;a;0;0
chr6;23600000;23800000;61;a;0;0
chr6;23800000;24000000;59;a;0;0
chr6;24000000;24200000;76;a;0;0
chr6;24200000;24400000;84;a;0;0
chr6;24400000;24600000;79;a;0;0
chr6;24600000;24800000;74;a;0;0
chr6;24800000;25000000;77;a;0;0
chr6;25000000;25200000;64;a;0;0
chr6;25200000;25400000;66;a;0;0
chr6;25400000;25600000;71;a;0;0
chr6;25600000;25800000;66;a;0;0
chr6;25800000;26000000;66;a;0;0
chr6;26000000;26200000;55;a;0;0
chr6;26200000;26400000;38;a;0;0
chr6;26400000;26600000;59;a;0;0
chr6;26600000;26800000;76;a;0;0
chr6;26800000;27000000;77;a;0;0
chr6;27000000;27200000;79;a;0;0
chr6;27200000;27400000;52;a;0;0
chr6;27400000;27600000;35;a;0;0
chr6;27600000;27800000;38;a;0;0
chr6;27800000;28000000;46;a;0;0
chr6;28000000;28200000;90;a;0;0
chr6;28200000;28400000;32;a;0;0
chr6;28400000;28600000;12;a;0;0
chr6;28600000;28800000;40;a;0;0
chr6;28800000;29000000;32;a;0;0
chr6;29000000;29200000;45;a;0;0
chr6;29200000;29400000;72;a;0;0
chr6;29400000;29600000;83;a;0;0
chr6;29600000;29800000;42;a;0;0
chr6;29800000;30000000;80;a;0;0
chr6;30000000;30200000;74;a;0;0
chr6;30200000;30400000;53;a;0;0
chr6;30400000;30600000;64;a;0;0
chr6;30600000;30800000;49;a;0;0
chr6;30800000;31000000;52;a;0;0
chr6;31000000;31200000;40;a;0;0
chr6;31200000;31400000;54;a;0;0
chr6;31400000;31600000;50;a;0;0
chr6;31600000;31800000;58;a;0;0
chr6;31800000;32000000;42;a;0;0
chr6;32000000;32200000;41;a;0;0
