chr;start;end;value1;color;V6;V7
sq0002;11400000;11400100;64;a;0;0
sq0002;11600000;11600100;43;a;0;0
sq0002;11800000;11800100;61;a;0;0
sq0002;12000000;12000100;76;a;0;0
sq0002;12200000;12200100;79;a;0;0
sq0002;12400000;12400100;64;a;0;0
sq0002;12600000;12600100;77;a;0;0
sq0002;12800000;12800100;74;a;0;0
sq0002;13000000;13000100;90;a;0;0
sq0002;13200000;13200100;54;a;0;0
sq0002;13400000;13400100;78;a;0;0
sq0002;13600000;13600100;75;a;0;0
sq0002;13800000;13800100;75;a;0;0
sq0002;14000000;14000100;86;a;0;0
sq0002;14200000;14200100;76;a;0;0
sq0002;14400000;14400100;61;a;0;0
sq0002;14600000;14600100;72;a;0;0
sq0002;14800000;14800100;87;a;0;0
sq0002;15000000;15000100;80;a;0;0
sq0002;15200000;15200100;81;a;0;0
sq0002;15400000;15400100;82;a;0;0
sq0002;15600000;15600100;81;a;0;0
sq0002;15800000;15800100;79;a;0;0
sq0002;16000000;16000100;83;a;0;0
sq0002;16200000;16200100;71;a;0;0
sq0002;16400000;16400100;75;a;0;0
sq0002;16600000;16600100;86;a;0;0
sq0002;16800000;16800100;59;a;0;0
sq0002;17000000;17000100;78;a;0;0
sq0002;17200000;17200100;82;a;0;0
sq0002;17400000;17400100;55;a;0;0
sq0002;17600000;17600100;75;a;0;0
sq0002;17800000;17800100;72;a;0;0
sq0002;18000000;18000100;65;a;0;0
sq0002;18200000;18200100;62;a;0;0
sq0002;18400000;18400100;68;a;0;0
sq0002;18600000;18600100;69;a;0;0
sq0002;18800000;18800100;58;a;0;0
sq0002;19000000;19000100;62;a;0;0
sq0002;19200000;19200100;59;a;0;0
sq0002;19400000;19400100;68;a;0;0
sq0002;19600000;19600100;62;a;0;0
sq0002;19800000;19800100;61;a;0;0
sq0002;20000000;20000100;49;a;0;0
sq0002;20200000;20200100;55;a;0;0
sq0002;20400000;20400100;39;a;0;0
sq0002;20600000;20600100;61;a;0;0
sq0002;20800000;20800100;49;a;0;0
sq0002;21000000;21000100;67;a;0;0
sq0002;21200000;21200100;45;a;0;0
sq0002;21400000;21400100;63;a;0;0
sq0002;21600000;21600100;68;a;0;0
sq0002;21800000;21800100;32;a;0;0
sq0002;22000000;22000100;49;a;0;0
sq0002;22200000;22200100;56;a;0;0
sq0002;22400000;22400100;42;a;0;0
sq0002;22600000;22600100;64;a;0;0
sq0002;22800000;22800100;71;a;0;0
sq0002;23000000;23000100;75;a;0;0
sq0002;23200000;23200100;78;a;0;0
sq0002;23400000;23400100;59;a;0;0
sq0002;23600000;23600100;56;a;0;0
sq0002;23800000;23800100;70;a;0;0
sq0002;24000000;24000100;61;a;0;0
sq0002;24200000;24200100;38;a;0;0
sq0002;24400000;24400100;46;a;0;0
sq0002;24600000;24600100;27;a;0;0
sq0002;24800000;24800100;67;a;0;0
sq0002;25000000;25000100;58;a;0;0
sq0002;25200000;25200100;40;a;0;0
sq0002;25400000;25400100;45;a;0;0
sq0002;25600000;25600100;38;a;0;0
sq0002;25800000;25800100;53;a;0;0
sq0002;26000000;26000100;39;a;0;0
sq0002;26200000;26200100;53;a;0;0
sq0002;26400000;26400100;38;a;0;0
sq0002;26600000;26600100;33;a;0;0
sq0002;26800000;26800100;30;a;0;0
sq0002;27000000;27000100;25;a;0;0
sq0002;27200000;27200100;51;a;0;0
sq0002;27400000;27400100;27;a;0;0
sq0002;27600000;27600100;40;a;0;0
sq0002;27800000;27800100;31;a;0;0
sq0002;28000000;28000100;17;a;0;0
sq0002;28200000;28200100;51;a;0;0
sq0002;28400000;28400100;40;a;0;0
sq0002;28600000;28600100;60;a;0;0
sq0002;28800000;28800100;29;a;0;0
sq0002;29000000;29000100;66;a;0;0
sq0002;29200000;29200100;40;a;0;0
sq0002;29400000;29400100;19;a;0;0
sq0002;29600000;29600100;23;a;0;0
sq0002;29800000;29800100;23;a;0;0
sq0002;30000000;30000100;50;a;0;0
sq0002;30200000;30200100;41;a;0;0
sq0002;30400000;30400100;27;a;0;0
sq0002;30600000;30600100;48;a;0;0
sq0002;30800000;30800100;20;a;0;0
sq0002;31000000;31000100;47;a;0;0
sq0002;31200000;31200100;20;a;0;0
sq0002;31400000;31400100;37;a;0;0
sq0002;31600000;31600100;30;a;0;0
sq0002;31800000;31800100;38;a;0;0
sq0002;32000000;32000100;82;a;0;0
sq0002;32200000;32200100;29;a;0;0
sq0002;32400000;32400100;19;a;0;0
sq0002;32600000;32600100;22;a;0;0
sq0002;32800000;32800100;18;a;0;0
sq0002;33000000;33000100;17;a;0;0
sq0002;33200000;33200100;15;a;0;0
sq0002;33400000;33400100;9;a;0;0
sq0002;33600000;33600100;19;a;0;0
sq0002;33800000;33800100;23;a;0;0
sq0002;34000000;34000100;19;a;0;0
sq0002;34200000;34200100;18;a;0;0
sq0002;34400000;34400100;24;a;0;0
sq0002;34600000;34600100;21;a;0;0
sq0002;34800000;34800100;17;a;0;0
sq0002;35000000;35000100;18;a;0;0
sq0002;35200000;35200100;24;a;0;0
sq0002;35400000;35400100;11;a;0;0
sq0002;35600000;35600100;19;a;0;0
sq0002;35800000;35800100;21;a;0;0
sq0002;36000000;36000100;19;a;0;0
sq0002;36200000;36200100;26;a;0;0
sq0002;36400000;36400100;11;a;0;0
sq0002;36600000;36600100;17;a;0;0
sq0002;36800000;36800100;15;a;0;0
sq0002;37000000;37000100;13;a;0;0
sq0002;37200000;37200100;10;a;0;0
sq0002;37400000;37400100;17;a;0;0
sq0002;37600000;37600100;15;a;0;0
sq0002;37800000;37800100;14;a;0;0
sq0002;38000000;38000100;23;a;0;0
sq0002;38200000;38200100;12;a;0;0
sq0002;38400000;38400100;19;a;0;0
sq0002;38600000;38600100;34;a;0;0
sq0002;38800000;38800100;21;a;0;0
sq0002;39000000;39000100;16;a;0;0
sq0002;39200000;39200100;12;a;0;0
sq0002;39400000;39400100;13;a;0;0
sq0002;39600000;39600100;13;a;0;0
sq0002;39800000;39800100;19;a;0;0
sq0002;40000000;40000100;15;a;0;0
sq0002;40200000;40200100;22;a;0;0
sq0002;40400000;40400100;9;a;0;0
sq0002;40600000;40600100;26;a;0;0
sq0002;40800000;40800100;18;a;0;0
sq0002;41000000;41000100;11;a;0;0
sq0002;41200000;41200100;23;a;0;0
sq0002;41400000;41400100;12;a;0;0
sq0002;41600000;41600100;16;a;0;0
sq0002;41800000;41800100;14;a;0;0
sq0002;42000000;42000100;17;a;0;0
sq0002;42200000;42200100;15;a;0;0
sq0002;42400000;42400100;12;a;0;0
sq0002;42600000;42600100;22;a;0;0
sq0004;0;100;0;a;0;0
sq0004;200000;200100;14;a;0;0
sq0004;400000;400100;30;a;0;0
sq0004;600000;600100;32;a;0;0
sq0004;800000;800100;20;a;0;0
sq0004;1000000;1000100;21;a;0;0
sq0004;1200000;1200100;19;a;0;0
sq0004;1400000;1400100;17;a;0;0
sq0004;1600000;1600100;25;a;0;0
sq0004;1800000;1800100;18;a;0;0
sq0004;2000000;2000100;21;a;0;0
sq0004;2200000;2200100;13;a;0;0
sq0004;2400000;2400100;21;a;0;0
sq0004;2600000;2600100;13;a;0;0
sq0004;2800000;2800100;21;a;0;0
sq0004;3000000;3000100;19;a;0;0
sq0004;3200000;3200100;21;a;0;0
sq0004;3400000;3400100;14;a;0;0
sq0004;3600000;3600100;16;a;0;0
sq0004;3800000;3800100;13;a;0;0
sq0004;4000000;4000100;31;a;0;0
sq0004;4200000;4200100;9;a;0;0
sq0004;4400000;4400100;17;a;0;0
sq0004;4600000;4600100;15;a;0;0
sq0004;4800000;4800100;15;a;0;0
sq0004;5000000;5000100;22;a;0;0
sq0004;5200000;5200100;14;a;0;0
sq0004;5400000;5400100;13;a;0;0
sq0004;5600000;5600100;18;a;0;0
sq0004;5800000;5800100;15;a;0;0
sq0004;6000000;6000100;21;a;0;0
sq0004;6200000;6200100;13;a;0;0
sq0004;6400000;6400100;27;a;0;0
sq0004;6600000;6600100;19;a;0;0
sq0004;6800000;6800100;26;a;0;0
sq0004;7000000;7000100;18;a;0;0
sq0004;7200000;7200100;8;a;0;0
sq0004;7400000;7400100;21;a;0;0
sq0004;7600000;7600100;15;a;0;0
sq0004;7800000;7800100;23;a;0;0
sq0004;8000000;8000100;27;a;0;0
sq0004;8200000;8200100;17;a;0;0
sq0004;8400000;8400100;12;a;0;0
sq0004;8600000;8600100;22;a;0;0
sq0004;8800000;8800100;13;a;0;0
sq0004;9000000;9000100;18;a;0;0
sq0004;9200000;9200100;10;a;0;0
sq0004;9400000;9400100;10;a;0;0
sq0004;9600000;9600100;8;a;0;0
sq0004;9800000;9800100;18;a;0;0
sq0004;10000000;10000100;15;a;0;0
sq0004;10200000;10200100;23;a;0;0
sq0004;10400000;10400100;8;a;0;0
sq0004;10600000;10600100;17;a;0;0
sq0004;10800000;10800100;11;a;0;0
sq0004;11000000;11000100;14;a;0;0
sq0004;11200000;11200100;13;a;0;0
sq0004;11400000;11400100;15;a;0;0
sq0004;11600000;11600100;16;a;0;0
sq0004;11800000;11800100;13;a;0;0
sq0004;12000000;12000100;16;a;0;0
sq0004;12200000;12200100;26;a;0;0
sq0004;12400000;12400100;19;a;0;0
sq0004;12600000;12600100;21;a;0;0
sq0004;12800000;12800100;34;a;0;0
sq0004;13000000;13000100;49;a;0;0
sq0004;13200000;13200100;18;a;0;0
sq0004;13400000;13400100;14;a;0;0
sq0004;13600000;13600100;75;a;0;0
sq0004;13800000;13800100;40;a;0;0
sq0004;14000000;14000100;18;a;0;0
sq0004;14200000;14200100;21;a;0;0
sq0004;14400000;14400100;32;a;0;0
sq0004;14600000;14600100;24;a;0;0
sq0004;14800000;14800100;16;a;0;0
sq0004;15000000;15000100;28;a;0;0
sq0004;15200000;15200100;27;a;0;0
sq0004;15400000;15400100;18;a;0;0
sq0004;15600000;15600100;17;a;0;0
sq0004;15800000;15800100;16;a;0;0
sq0004;16000000;16000100;19;a;0;0
sq0004;16200000;16200100;12;a;0;0
sq0004;16400000;16400100;18;a;0;0
sq0004;16600000;16600100;21;a;0;0
sq0004;16800000;16800100;17;a;0;0
sq0004;17000000;17000100;15;a;0;0
sq0004;17200000;17200100;25;a;0;0
sq0004;17400000;17400100;18;a;0;0
sq0004;17600000;17600100;16;a;0;0
sq0004;17800000;17800100;15;a;0;0
sq0004;18000000;18000100;12;a;0;0
sq0004;18200000;18200100;17;a;0;0
sq0004;18400000;18400100;15;a;0;0
sq0004;18600000;18600100;18;a;0;0
sq0004;18800000;18800100;18;a;0;0
sq0004;19000000;19000100;19;a;0;0
sq0004;19200000;19200100;13;a;0;0
sq0004;19400000;19400100;11;a;0;0
sq0004;19600000;19600100;14;a;0;0
sq0004;19800000;19800100;24;a;0;0
sq0004;20000000;20000100;29;a;0;0
sq0004;20200000;20200100;14;a;0;0
sq0004;20400000;20400100;16;a;0;0
sq0004;20600000;20600100;17;a;0;0
sq0004;20800000;20800100;19;a;0;0
sq0004;21000000;21000100;19;a;0;0
sq0004;21200000;21200100;26;a;0;0
sq0004;21400000;21400100;18;a;0;0
sq0004;21600000;21600100;16;a;0;0
sq0004;21800000;21800100;25;a;0;0
sq0004;22000000;22000100;33;a;0;0
sq0004;22200000;22200100;23;a;0;0
sq0004;22400000;22400100;24;a;0;0
sq0004;22600000;22600100;14;a;0;0
sq0004;22800000;22800100;16;a;0;0
sq0004;23000000;23000100;19;a;0;0
sq0004;23200000;23200100;20;a;0;0
sq0004;23400000;23400100;40;a;0;0
sq0004;23600000;23600100;40;a;0;0
sq0004;23800000;23800100;24;a;0;0
sq0004;24000000;24000100;27;a;0;0
sq0004;24200000;24200100;29;a;0;0
sq0004;24400000;24400100;58;a;0;0
sq0004;24600000;24600100;41;a;0;0
sq0004;24800000;24800100;20;a;0;0
sq0004;25000000;25000100;29;a;0;0
sq0004;25200000;25200100;20;a;0;0
sq0004;25400000;25400100;39;a;0;0
sq0004;25600000;25600100;29;a;0;0
sq0004;25800000;25800100;23;a;0;0
sq0004;26000000;26000100;40;a;0;0
sq0004;26200000;26200100;30;a;0;0
sq0004;26400000;26400100;46;a;0;0
sq0004;26600000;26600100;53;a;0;0
sq0004;26800000;26800100;30;a;0;0
sq0004;27000000;27000100;15;a;0;0
sq0004;27200000;27200100;34;a;0;0
sq0004;27400000;27400100;27;a;0;0
sq0004;27600000;27600100;38;a;0;0
sq0004;27800000;27800100;54;a;0;0
sq0004;28000000;28000100;68;a;0;0
sq0004;28200000;28200100;47;a;0;0
sq0004;28400000;28400100;41;a;0;0
sq0004;28600000;28600100;44;a;0;0
sq0004;28800000;28800100;47;a;0;0
sq0004;29000000;29000100;53;a;0;0
sq0004;29200000;29200100;42;a;0;0
sq0004;29400000;29400100;61;a;0;0
sq0004;29600000;29600100;36;a;0;0
sq0004;29800000;29800100;52;a;0;0
sq0004;30000000;30000100;46;a;0;0
sq0004;30200000;30200100;36;a;0;0
sq0004;30400000;30400100;45;a;0;0
sq0004;30600000;30600100;55;a;0;0
sq0004;30800000;30800100;38;a;0;0
sq0004;31000000;31000100;51;a;0;0
sq0004;31200000;31200100;36;a;0;0
sq0004;31400000;31400100;46;a;0;0
sq0004;31600000;31600100;48;a;0;0
sq0004;31800000;31800100;53;a;0;0
sq0004;32000000;32000100;28;a;0;0
sq0004;32200000;32200100;39;a;0;0
sq0004;32400000;32400100;55;a;0;0
sq0004;32600000;32600100;37;a;0;0
sq0004;32800000;32800100;44;a;0;0
sq0004;33000000;33000100;34;a;0;0
sq0004;33200000;33200100;54;a;0;0
sq0004;33400000;33400100;40;a;0;0
sq0004;33600000;33600100;47;a;0;0
sq0004;33800000;33800100;59;a;0;0
sq0004;34000000;34000100;58;a;0;0
sq0004;34200000;34200100;60;a;0;0
sq0004;34400000;34400100;51;a;0;0
sq0004;34600000;34600100;44;a;0;0
sq0004;34800000;34800100;57;a;0;0
sq0004;35000000;35000100;43;a;0;0
sq0004;35200000;35200100;50;a;0;0
sq0004;35400000;35400100;71;a;0;0
sq0004;35600000;35600100;37;a;0;0
sq0004;35800000;35800100;64;a;0;0
sq0004;36000000;36000100;51;a;0;0
sq0004;36200000;36200100;46;a;0;0
sq0004;36400000;36400100;58;a;0;0
sq0004;36600000;36600100;65;a;0;0
sq0004;36800000;36800100;78;a;0;0
sq0004;37000000;37000100;55;a;0;0
sq0004;37200000;37200100;39;a;0;0
sq0004;37400000;37400100;76;a;0;0
sq0004;37600000;37600100;69;a;0;0
sq0004;37800000;37800100;25;a;0;0
sq0004;38000000;38000100;67;a;0;0
sq0004;38200000;38200100;82;a;0;0
sq0004;38400000;38400100;58;a;0;0
sq0004;38600000;38600100;64;a;0;0
sq0004;38800000;38800100;69;a;0;0
sq0004;39000000;39000100;70;a;0;0
sq0004;39200000;39200100;62;a;0;0
sq0004;39400000;39400100;84;a;0;0
sq0004;39600000;39600100;64;a;0;0
sq0004;39800000;39800100;75;a;0;0
sq0004;40000000;40000100;71;a;0;0
sq0004;40200000;40200100;71;a;0;0
sq0004;40400000;40400100;61;a;0;0
sq0004;40600000;40600100;85;a;0;0
sq0004;40800000;40800100;80;a;0;0
sq0004;41000000;41000100;65;a;0;0
sq0004;41200000;41200100;64;a;0;0
sq0004;41400000;41400100;52;a;0;0
sq0004;41600000;41600100;62;a;0;0
sq0004;41800000;41800100;76;a;0;0
sq0004;42000000;42000100;74;a;0;0
sq0004;42200000;42200100;84;a;0;0
sq0004;42400000;42400100;70;a;0;0
sq0004;42600000;42600100;70;a;0;0
sq0004;42800000;42800100;56;a;0;0
sq0004;43000000;43000100;85;a;0;0
sq0004;43200000;43200100;66;a;0;0
sq0004;43400000;43400100;55;a;0;0
sq0004;43600000;43600100;73;a;0;0
sq0004;43800000;43800100;67;a;0;0
sq0004;44000000;44000100;88;a;0;0
sq0004;44200000;44200100;62;a;0;0
sq0004;44400000;44400100;70;a;0;0
sq0004;44600000;44600100;61;a;0;0
sq0004;44800000;44800100;80;a;0;0
sq0004;45000000;45000100;69;a;0;0
sq0004;45200000;45200100;46;a;0;0
sq0004;45400000;45400100;59;a;0;0
sq0004;45600000;45600100;72;a;0;0
sq0004;45800000;45800100;76;a;0;0
sq0004;46000000;46000100;69;a;0;0
sq0004;46200000;46200100;70;a;0;0
sq0004;46400000;46400100;64;a;0;0
sq0004;46600000;46600100;47;a;0;0
sq0004;46800000;46800100;68;a;0;0
sq0004;47000000;47000100;75;a;0;0
sq0004;47200000;47200100;68;a;0;0
sq0004;47400000;47400100;68;a;0;0
sq0004;47600000;47600100;65;a;0;0
sq0004;47800000;47800100;51;a;0;0
sq0004;48000000;48000100;79;a;0;0
sq0004;48200000;48200100;63;a;0;0
sq0004;48400000;48400100;59;a;0;0
sq0004;48600000;48600100;61;a;0;0
sq0004;48800000;48800100;56;a;0;0
sq0004;49000000;49000100;38;a;0;0
sq0004;49200000;49200100;53;a;0;0
sq0004;49400000;49400100;43;a;0;0
sq0004;49600000;49600100;38;a;0;0
sq0004;49800000;49800100;71;a;0;0
sq0004;50000000;50000100;68;a;0;0
sq0004;50200000;50200100;50;a;0;0
sq0004;50400000;50400100;51;a;0;0
sq0004;50600000;50600100;44;a;0;0
sq0004;50800000;50800100;55;a;0;0
sq0004;51000000;51000100;27;a;0;0
sq0004;51200000;51200100;61;a;0;0
sq0004;51400000;51400100;53;a;0;0
sq0004;51600000;51600100;49;a;0;0
sq0004;51800000;51800100;51;a;0;0
sq0004;52000000;52000100;47;a;0;0
sq0004;52200000;52200100;53;a;0;0
sq0004;52400000;52400100;57;a;0;0
sq0004;52600000;52600100;44;a;0;0
sq0004;52800000;52800100;60;a;0;0
sq0004;53000000;53000100;74;a;0;0
sq0004;53200000;53200100;74;a;0;0
sq0004;53400000;53400100;47;a;0;0
sq0004;53600000;53600100;38;a;0;0
sq0004;53800000;53800100;36;a;0;0
sq0004;54000000;54000100;39;a;0;0
sq0004;54200000;54200100;33;a;0;0
sq0004;54400000;54400100;47;a;0;0
sq0004;54600000;54600100;25;a;0;0
sq0004;54800000;54800100;43;a;0;0
sq0004;55000000;55000100;35;a;0;0
sq0004;55200000;55200100;57;a;0;0
sq0004;55400000;55400100;21;a;0;0
sq0004;55600000;55600100;36;a;0;0
sq0004;55800000;55800100;61;a;0;0
sq0004;56000000;56000100;40;a;0;0
sq0004;56200000;56200100;45;a;0;0
sq0004;56400000;56400100;38;a;0;0
sq0004;56600000;56600100;47;a;0;0
sq0004;56800000;56800100;37;a;0;0
sq0004;57000000;57000100;33;a;0;0
sq0004;57200000;57200100;48;a;0;0
sq0004;57400000;57400100;38;a;0;0
sq0004;57600000;57600100;36;a;0;0
sq0004;57800000;57800100;34;a;0;0
sq0004;58000000;58000100;21;a;0;0
sq0004;58200000;58200100;31;a;0;0
sq0004;58400000;58400100;31;a;0;0
sq0004;58600000;58600100;28;a;0;0
sq0004;58800000;58800100;44;a;0;0
sq0004;59000000;59000100;47;a;0;0
sq0004;59200000;59200100;25;a;0;0
sq0004;59400000;59400100;13;a;0;0
sq0004;59600000;59600100;16;a;0;0
sq0004;59800000;59800100;14;a;0;0
sq0004;60000000;60000100;25;a;0;0
sq0004;60200000;60200100;22;a;0;0
sq0004;60400000;60400100;24;a;0;0
sq0004;60600000;60600100;27;a;0;0
sq0004;60800000;60800100;32;a;0;0
sq0004;61000000;61000100;16;a;0;0
sq0004;61200000;61200100;26;a;0;0
sq0004;61400000;61400100;18;a;0;0
sq0004;61600000;61600100;27;a;0;0
sq0004;61800000;61800100;28;a;0;0
sq0004;62000000;62000100;38;a;0;0
sq0004;62200000;62200100;14;a;0;0
sq0004;62400000;62400100;19;a;0;0
sq0004;62600000;62600100;23;a;0;0
sq0004;62800000;62800100;43;a;0;0
sq0004;63000000;63000100;17;a;0;0
sq0004;63200000;63200100;14;a;0;0
sq0004;63400000;63400100;15;a;0;0
sq0004;63600000;63600100;13;a;0;0
sq0004;63800000;63800100;12;a;0;0
sq0004;64000000;64000100;22;a;0;0
sq0004;64200000;64200100;16;a;0;0
sq0004;64400000;64400100;18;a;0;0
sq0004;64600000;64600100;20;a;0;0
sq0006;0;100;0;a;0;0
sq0006;200000;200100;12;a;0;0
sq0006;400000;400100;10;a;0;0
sq0006;600000;600100;16;a;0;0
sq0006;800000;800100;18;a;0;0
sq0006;1000000;1000100;11;a;0;0
sq0006;1200000;1200100;38;a;0;0
sq0006;1400000;1400100;33;a;0;0
sq0006;1600000;1600100;17;a;0;0
sq0006;1800000;1800100;6;a;0;0
sq0006;2000000;2000100;15;a;0;0
sq0006;2200000;2200100;20;a;0;0
sq0006;2400000;2400100;31;a;0;0
sq0006;2600000;2600100;10;a;0;0
sq0006;2800000;2800100;16;a;0;0
sq0006;3000000;3000100;8;a;0;0
sq0006;3200000;3200100;12;a;0;0
sq0006;3400000;3400100;11;a;0;0
sq0006;3600000;3600100;14;a;0;0
sq0006;3800000;3800100;28;a;0;0
sq0006;4000000;4000100;11;a;0;0
sq0006;4200000;4200100;20;a;0;0
sq0006;4400000;4400100;25;a;0;0
sq0006;4600000;4600100;17;a;0;0
sq0006;4800000;4800100;23;a;0;0
sq0006;5000000;5000100;12;a;0;0
sq0006;5200000;5200100;20;a;0;0
sq0006;5400000;5400100;20;a;0;0
sq0006;5600000;5600100;16;a;0;0
sq0006;5800000;5800100;24;a;0;0
sq0006;6000000;6000100;61;a;0;0
sq0006;6200000;6200100;31;a;0;0
sq0006;6400000;6400100;29;a;0;0
sq0006;6600000;6600100;21;a;0;0
sq0006;6800000;6800100;38;a;0;0
sq0006;7000000;7000100;25;a;0;0
sq0006;7200000;7200100;21;a;0;0
sq0006;7400000;7400100;38;a;0;0
sq0006;7600000;7600100;23;a;0;0
sq0006;7800000;7800100;35;a;0;0
sq0006;8000000;8000100;35;a;0;0
sq0006;8200000;8200100;36;a;0;0
sq0006;8400000;8400100;12;a;0;0
sq0006;8600000;8600100;20;a;0;0
sq0006;8800000;8800100;44;a;0;0
sq0006;9000000;9000100;68;a;0;0
sq0006;9200000;9200100;64;a;0;0
sq0006;9400000;9400100;55;a;0;0
sq0006;9600000;9600100;34;a;0;0
sq0006;9800000;9800100;40;a;0;0
sq0006;10000000;10000100;37;a;0;0
sq0006;10200000;10200100;37;a;0;0
sq0006;10400000;10400100;45;a;0;0
sq0006;10600000;10600100;57;a;0;0
sq0006;10800000;10800100;34;a;0;0
sq0006;11000000;11000100;39;a;0;0
sq0006;11200000;11200100;34;a;0;0
sq0006;11400000;11400100;44;a;0;0
sq0006;11600000;11600100;43;a;0;0
sq0006;11800000;11800100;52;a;0;0
sq0006;12000000;12000100;47;a;0;0
sq0006;12200000;12200100;31;a;0;0
sq0006;12400000;12400100;28;a;0;0
sq0006;12600000;12600100;41;a;0;0
sq0006;12800000;12800100;26;a;0;0
sq0006;13000000;13000100;51;a;0;0
sq0006;13200000;13200100;60;a;0;0
sq0006;13400000;13400100;29;a;0;0
sq0006;13600000;13600100;53;a;0;0
sq0006;13800000;13800100;68;a;0;0
sq0006;14000000;14000100;30;a;0;0
sq0006;14200000;14200100;36;a;0;0
sq0006;14400000;14400100;21;a;0;0
sq0006;14600000;14600100;47;a;0;0
sq0006;14800000;14800100;49;a;0;0
sq0006;15000000;15000100;43;a;0;0
sq0006;15200000;15200100;62;a;0;0
sq0006;15400000;15400100;79;a;0;0
sq0006;15600000;15600100;57;a;0;0
sq0006;15800000;15800100;42;a;0;0
sq0006;16000000;16000100;58;a;0;0
sq0006;16200000;16200100;56;a;0;0
sq0006;16400000;16400100;35;a;0;0
sq0006;16600000;16600100;38;a;0;0
sq0006;16800000;16800100;59;a;0;0
sq0006;17000000;17000100;81;a;0;0
sq0006;17200000;17200100;48;a;0;0
sq0006;17400000;17400100;50;a;0;0
sq0006;17600000;17600100;51;a;0;0
sq0006;17800000;17800100;48;a;0;0
sq0006;18000000;18000100;48;a;0;0
sq0006;18200000;18200100;36;a;0;0
sq0006;18400000;18400100;63;a;0;0
sq0006;18600000;18600100;56;a;0;0
sq0006;18800000;18800100;49;a;0;0
sq0006;19000000;19000100;66;a;0;0
sq0006;19200000;19200100;64;a;0;0
sq0006;19400000;19400100;77;a;0;0
sq0006;19600000;19600100;61;a;0;0
sq0006;19800000;19800100;76;a;0;0
sq0006;20000000;20000100;69;a;0;0
sq0006;20200000;20200100;90;a;0;0
sq0006;20400000;20400100;76;a;0;0
sq0006;20600000;20600100;73;a;0;0
sq0006;20800000;20800100;60;a;0;0
sq0006;21000000;21000100;85;a;0;0
sq0006;21200000;21200100;70;a;0;0
sq0006;21400000;21400100;65;a;0;0
sq0006;21600000;21600100;69;a;0;0
sq0006;21800000;21800100;71;a;0;0
sq0006;22000000;22000100;80;a;0;0
sq0006;22200000;22200100;60;a;0;0
sq0006;22400000;22400100;79;a;0;0
sq0006;22600000;22600100;67;a;0;0
sq0006;22800000;22800100;92;a;0;0
sq0006;23000000;23000100;56;a;0;0
sq0006;23200000;23200100;49;a;0;0
sq0006;23400000;23400100;76;a;0;0
sq0006;23600000;23600100;56;a;0;0
sq0006;23800000;23800100;55;a;0;0
sq0006;24000000;24000100;74;a;0;0
sq0006;24200000;24200100;60;a;0;0
sq0006;24400000;24400100;70;a;0;0
sq0006;24600000;24600100;62;a;0;0
sq0006;24800000;24800100;56;a;0;0
sq0006;25000000;25000100;52;a;0;0
sq0006;25200000;25200100;59;a;0;0
sq0006;25400000;25400100;63;a;0;0
