chr;start;end;stack
chr8;3597696;3597821;RNA
chr8;3598199;3598330;RNA
chr8;3598708;3598839;RNA
chr8;4137941;4138022;RNA
chr8;5162879;5162959;RNA
chr8;5300016;5300089;RNA
chr8;5547745;5547816;RNA
chr8;7021483;7021565;RNA
chr8;7021625;7021697;RNA
chr8;7509983;7510056;RNA
chr8;7805673;7805744;RNA
chr8;9006767;9006838;RNA
chr8;9007431;9007502;RNA
chr8;9184415;9184503;RNA
chr8;9184592;9184688;RNA
chr8;9386189;9386259;RNA
chr8;10143925;10143997;RNA
chr8;10144118;10144190;RNA
chr8;10351347;10351427;RNA
chr8;11439727;11439800;RNA
chr8;11678126;11678233;RNA
chr8;12023325;12023396;RNA
chr8;12505329;12505408;RNA
chr8;13625928;13626085;RNA
chr8;13626861;13627026;RNA
chr8;13627793;13627949;RNA
chr8;14362083;14362154;RNA
chr8;14653240;14653346;RNA
chr8;14890722;14890828;RNA
chr8;14959131;14959237;RNA
chr8;15015098;15015203;RNA
chr8;16762747;16762820;RNA
chr8;20613028;20613134;RNA
chr8;22826523;22826656;RNA
chr8;27387981;27388052;RNA
chr8;28282288;28282388;RNA
chr8;29503315;29503387;RNA
chr8;30721791;30721864;RNA
chr8;31218437;31218510;RNA
chr8;31270722;31270806;RNA
chr8;31270941;31271013;RNA
chr8;31271204;31271295;RNA
chr8;31271413;31271494;RNA
chr8;32039719;32039767;RNA
chr8;32157775;32157855;RNA
chr8;32384401;32384472;RNA
chr8;33077793;33077865;RNA
chr8;33081252;33081324;RNA
chr10;1821719;1821790;RNA
chr10;1822194;1822265;RNA
chr10;1859970;1860041;RNA
chr10;3139822;3139928;RNA
chr10;3565530;3565601;RNA
chr10;3761828;3761934;RNA
chr10;4521413;4521484;RNA
chr10;4522867;4522940;RNA
chr10;4523190;4523308;RNA
chr10;5545623;5545729;RNA
chr10;7940628;7940708;RNA
chr10;9491685;9491758;RNA
chr10;9506857;9506929;RNA
chr10;10445954;10446060;RNA
chr10;10694566;10694667;RNA
chr10;11060253;11060359;RNA
chr10;16642143;16642249;RNA
chr10;19339939;19340045;RNA
chr10;20464046;20464152;RNA
chr10;22211002;22211087;RNA
chr10;22211186;22211346;RNA
chr10;22211415;22211641;RNA
chr10;25498333;25498439;RNA
chr10;28531173;28531245;RNA
chr10;29074413;29074494;RNA
chr10;29422246;29422317;RNA
chr10;29424626;29424699;RNA
chr10;29652618;29652728;RNA
chr10;29653401;29653508;RNA
chr10;29653801;29653918;RNA
chr10;29654170;29654287;RNA
chr10;29654573;29654666;RNA
chr10;29654748;29654838;RNA
chr10;29655070;29655225;RNA
chr10;30422524;30422594;RNA
chr10;30593737;30593817;RNA
chr10;30790181;30790277;RNA
chr10;30790350;30790439;RNA
chr10;31446003;31446101;RNA
chr10;31757569;31757640;RNA
chr10;32104827;32104898;RNA
chr10;32219455;32219526;RNA
chr10;32911386;32911458;RNA
chr10;33228745;33228845;RNA
chr10;33487378;33487450;RNA
chr10;33535472;33535544;RNA
chr10;33634788;33634866;RNA
chr10;34191025;34191134;RNA
chr10;34436826;34436899;RNA
chr10;35165679;35165728;RNA
chr10;35185252;35185323;RNA
chr10;35293314;35293386;RNA
chr10;35362774;35362855;RNA
chr10;35565798;35565870;RNA
chr10;35738836;35738906;RNA
chr10;35815236;35815307;RNA
chr10;35842090;35842171;RNA
chr10;35882500;35882581;RNA
chr10;35883816;35883896;RNA
chr10;35902978;35903049;RNA
chr10;36139788;36139860;RNA
chr10;36376709;36376779;RNA
chr10;37028946;37029018;RNA
chr10;37965503;37965600;RNA
chr12;510841;510920;RNA
chr12;521162;521232;RNA
chr12;748338;748410;RNA
chr12;1398352;1398422;RNA
chr12;1453252;1453325;RNA
chr12;1700894;1700961;RNA
chr12;1892657;1892728;RNA
chr12;1899410;1899479;RNA
chr12;2089659;2089747;RNA
chr12;2100717;2100790;RNA
chr12;2124254;2124326;RNA
chr12;2500030;2500101;RNA
chr12;2500299;2500370;RNA
chr12;3521481;3521553;RNA
chr12;3589869;3589941;RNA
chr12;3592539;3592611;RNA
chr12;3659307;3659389;RNA
chr12;3763238;3763318;RNA
chr12;4357538;4357617;RNA
chr12;5121599;5121670;RNA
chr12;5258170;5258242;RNA
chr12;5701691;5701772;RNA
chr12;5706803;5706884;RNA
chr12;5781158;5781230;RNA
chr12;7472251;7472331;RNA
chr12;7472436;7472516;RNA
chr12;7472691;7472771;RNA
chr12;7542959;7543040;RNA
chr12;7604807;7604889;RNA
chr12;7605090;7605189;RNA
chr12;7605379;7605481;RNA
chr12;8558118;8558189;RNA
chr12;9461404;9461485;RNA
chr12;9633056;9633135;RNA
chr12;11931140;11931212;RNA
chr12;11931433;11931505;RNA
chr12;12055381;12055462;RNA
chr12;12791330;12791403;RNA
chr12;13414987;13415060;RNA
chr12;14871184;14871255;RNA
chr12;14871547;14871618;RNA
chr12;14872247;14872318;RNA
chr12;16145659;16145730;RNA
chr12;17492946;17493019;RNA
chr12;18439842;18439915;RNA
chr12;20216757;20216868;RNA
chr12;20265025;20265166;RNA
chr12;22877797;22877904;RNA
chr12;23639988;23640094;RNA
chr12;27907978;27908108;RNA
chr12;32058243;32058357;RNA
chr12;34335763;34335835;RNA
chr12;34540685;34540792;RNA
chr12;35870191;35870297;RNA
chr12;39534266;39534372;RNA
chr12;39970060;39970166;RNA
chr12;42756722;42756828;RNA
chr12;43991426;43991498;RNA
chr12;45045959;45046032;RNA
chr12;45049275;45049348;RNA
chr12;46259218;46259289;RNA
chr12;46458156;46458227;RNA
chr14;366742;366813;RNA
chr14;489938;490010;RNA
chr14;538532;538612;RNA
chr14;904199;904324;RNA
chr14;1024764;1024835;RNA
chr14;1145983;1146054;RNA
chr14;1490982;1491053;RNA
chr14;1523959;1524059;RNA
chr14;1524331;1524466;RNA
chr14;2004941;2005021;RNA
chr14;2005580;2005671;RNA
chr14;2139745;2139835;RNA
chr14;2314239;2314319;RNA
chr14;2552278;2552350;RNA
chr14;2660939;2661010;RNA
chr14;2894013;2894085;RNA
chr14;2918453;2918526;RNA
chr14;2982448;2982535;RNA
chr14;3004361;3004432;RNA
chr14;3128558;3128629;RNA
chr14;3128714;3128785;RNA
chr14;3688052;3688125;RNA
chr14;3692708;3692800;RNA
chr14;3938244;3938315;RNA
chr14;4086681;4086752;RNA
chr14;5215206;5215279;RNA
chr14;5377169;5377242;RNA
chr14;5547637;5547746;RNA
chr14;5547856;5547942;RNA
chr14;6098198;6098279;RNA
chr14;6098348;6098421;RNA
chr14;6098498;6098571;RNA
chr14;6507634;6507752;RNA
chr14;6597268;6597340;RNA
chr14;6682836;6682907;RNA
chr14;6807500;6807571;RNA
chr14;7069126;7069197;RNA
chr14;7160588;7160659;RNA
chr14;7466807;7466878;RNA
chr14;7702069;7702140;RNA
chr14;7751044;7751116;RNA
chr14;7792903;7792975;RNA
chr14;8229553;8229626;RNA
chr14;8230012;8230085;RNA
chr14;8230470;8230543;RNA
chr14;8231465;8231538;RNA
chr14;8326081;8326152;RNA
chr14;8572871;8572954;RNA
chr14;8574644;8574727;RNA
chr14;9157021;9157093;RNA
chr14;9331228;9331299;RNA
chr14;9463075;9463156;RNA
chr14;9542262;9542361;RNA
chr14;9542543;9542653;RNA
chr14;10671817;10671889;RNA
chr14;10806900;10806972;RNA
chr14;11051827;11051908;RNA
chr14;11078282;11078378;RNA
chr14;11078526;11078611;RNA
chr14;11754728;11754800;RNA
chr14;11965848;11965919;RNA
chr14;12055447;12055519;RNA
chr14;12749425;12749498;RNA
chr14;12759195;12759267;RNA
chr14;12819518;12819589;RNA
chr14;13627118;13627219;RNA
chr14;13627270;13627393;RNA
chr14;13627537;13627660;RNA
chr14;13628035;13628135;RNA
chr14;13628291;13628414;RNA
chr14;13628844;13628948;RNA
chr14;13629377;13629468;RNA
chr14;13630648;13630755;RNA
chr14;14303943;14304014;RNA
chr14;14304285;14304356;RNA
chr14;14304823;14304893;RNA
chr14;14306626;14306697;RNA
chr14;19235123;19235200;RNA
chr14;23906225;23906298;RNA
chr14;24355298;24355404;RNA
chr14;25543345;25543416;RNA
chr14;29444007;29444065;RNA
chr14;29444323;29444439;RNA
chr14;29631842;29631913;RNA
chr14;29632742;29632815;RNA
chr14;31245949;31246055;RNA
chr14;32228001;32228074;RNA
chr14;34001127;34001225;RNA
chr16;4244;4316;RNA
chr16;435789;435860;RNA
chr16;435959;436030;RNA
chr16;1468024;1468120;RNA
chr16;1523152;1523248;RNA
chr16;1523342;1523430;RNA
chr16;1708712;1708783;RNA
chr16;1783087;1783168;RNA
chr16;2104393;2104477;RNA
chr16;2803927;2803998;RNA
chr16;3287118;3287191;RNA
chr16;3287269;3287342;RNA
chr16;4842786;4842963;RNA
chr16;5659296;5659368;RNA
chr16;8145095;8145201;RNA
chr16;8743786;8743891;RNA
chr16;11625729;11625835;RNA
chr16;15213074;15213153;RNA
chr16;15697186;15697294;RNA
chr16;18431706;18431779;RNA
chr16;20401320;20401391;RNA
chr16;20976697;20976776;RNA
chr16;22587817;22587922;RNA
chr16;22921540;22921688;RNA
chr16;23699876;23700019;RNA
chr16;27710083;27710166;RNA
chr16;28100766;28100838;RNA
chr16;28132986;28133116;RNA
chr16;28133277;28133434;RNA
chr16;28133762;28133848;RNA
chr16;28133908;28134043;RNA
chr16;28847729;28847801;RNA
chr16;30132780;30132872;RNA
chr16;30973029;30973100;RNA
chr16;30998089;30998181;RNA
chr16;31608503;31608575;RNA
chr16;32370643;32370713;RNA
chr16;32804102;32804174;RNA
chr16;33249591;33249671;RNA
chr16;33293664;33293735;RNA
chr16;33451881;33451954;RNA
chr16;33956435;33956506;RNA
chr16;33961801;33961874;RNA
chr16;33967893;33967962;RNA
chr16;33973234;33973307;RNA
chr16;34448205;34448277;RNA
chr16;34550023;34550094;RNA
chr16;34783745;34783816;RNA
chr16;34954245;34954365;RNA
chr16;35158538;35158610;RNA
chr16;35384110;35384180;RNA
chr16;35499365;35499438;RNA
chr16;35693564;35693646;RNA
chr16;36519367;36519439;RNA
chr18;2446364;2446434;RNA
chr18;2587849;2587933;RNA
chr18;2588140;2588219;RNA
chr18;2588327;2588410;RNA
chr18;2988049;2988121;RNA
chr18;4181200;4181306;RNA
chr18;4201993;4202099;RNA
chr18;5041702;5041808;RNA
chr18;6376952;6377058;RNA
chr18;12334810;12334916;RNA
chr18;16243188;16243293;RNA
chr18;19767935;19768035;RNA
chr18;20331258;20331331;RNA
chr18;20347170;20347243;RNA
chr18;20367986;20368059;RNA
chr18;20388776;20388849;RNA
chr18;21395777;21395864;RNA
chr18;21709463;21709569;RNA
chr18;21781563;21781669;RNA
chr18;21849692;21849793;RNA
chr18;21897486;21897601;RNA
chr18;25225830;25225902;RNA
chr18;26690328;26690400;RNA
chr18;30165486;30165558;RNA
chr18;30567705;30567834;RNA
chr18;30707212;30707292;RNA
chr20;76272;76379;RNA
chr20;562771;562843;RNA
chr20;1103369;1103452;RNA
chr20;1125765;1125872;RNA
chr20;1153453;1153530;RNA
chr20;1153652;1153752;RNA
chr20;1262323;1262404;RNA
chr20;1539860;1539932;RNA
chr20;2035242;2035314;RNA
chr20;2116874;2116945;RNA
chr20;2117046;2117118;RNA
chr20;2163873;2163954;RNA
chr20;2182054;2182126;RNA
chr20;2191546;2191617;RNA
chr20;2225825;2225908;RNA
chr20;2226074;2226164;RNA
chr20;2421337;2421408;RNA
chr20;3206993;3207065;RNA
chr20;3929342;3929413;RNA
chr20;3929521;3929592;RNA
chr20;3945887;3945960;RNA
chr20;4955261;4955332;RNA
chr20;5920634;5920718;RNA
chr20;5948986;5949078;RNA
chr20;6163796;6163868;RNA
chr20;6573771;6573861;RNA
chr20;7374312;7374382;RNA
chr20;13430233;13430339;RNA
chr20;13811498;13811604;RNA
chr20;19537537;19537643;RNA
chr20;19628639;19628745;RNA
chr20;22362180;22362286;RNA
chr20;22488457;22488562;RNA
chr20;24871632;24871738;RNA
chr20;25791283;25791367;RNA
chr20;25791428;25791512;RNA
chr20;26736128;26736200;RNA
chr20;26736348;26736420;RNA
chr20;26737819;26737891;RNA
chr20;27641092;27641207;RNA
chr20;28057267;28057353;RNA
chr20;28058600;28058672;RNA
chr20;29156868;29156958;RNA
chr20;29284807;29284878;RNA
chr20;29327023;29327096;RNA
chr20;30351672;30351745;RNA
chr22;4627250;4627356;RNA
chr22;5052080;5052152;RNA
chr22;5204974;5205060;RNA
chr22;6045774;6045880;RNA
chr22;7988703;7988809;RNA
chr22;8109640;8109746;RNA
chr22;13794242;13794313;RNA
chr22;14424137;14424243;RNA
chr22;14871002;14871108;RNA
chr22;15521252;15521362;RNA
chr22;16033321;16033393;RNA
chr22;16445684;16445790;RNA
chr22;17710832;17710905;RNA
chr22;23766020;23766106;RNA
chr22;23766398;23766482;RNA
chr22;23766640;23766726;RNA
chr22;24720546;24720619;RNA
chr22;25703259;25703344;RNA
chr22;28490004;28490077;RNA
chr22;28925273;28925344;RNA
chr22;29086658;29086740;RNA
chr22;29087541;29087631;RNA
chr22;29263975;29264047;RNA
chr22;29431175;29431246;RNA
chr22;29575624;29575695;RNA
chr22;29592606;29592678;RNA
chr22;29592698;29592769;RNA
chr22;29625460;29625533;RNA
chr22;31762133;31762204;RNA
chr22;31999811;31999914;RNA
chr22;32447809;32447881;RNA
chr22;32558718;32558860;RNA
chr22;32560462;32560533;RNA
chr22;32838624;32838697;RNA
chr22;32946210;32946594;RNA
chr22;32981403;32981475;RNA
chr22;32996232;32996314;RNA
chr22;33192844;33192924;RNA
chr22;33617732;33617803;RNA
chr22;33904056;33904128;RNA
