chr;start;end;stack
chr4;17256735;17258925;RNA
chr4;17542517;17546359;RNA
chr4;17686452;17688085;RNA
chr4;18391863;18394991;RNA
chr4;18649713;18652118;RNA
chr4;19022110;19026050;RNA
chr4;19097184;19109027;RNA
chr4;19097188;19109027;RNA
chr4;19438222;19440116;RNA
chr4;20312049;20321511;RNA
chr4;20340248;20344234;RNA
chr4;20340249;20344234;RNA
chr4;20896234;20903551;RNA
chr4;20896374;20903551;RNA
chr4;20896399;20903551;RNA
chr4;21106361;21109163;RNA
chr4;21525844;21529413;RNA
chr4;21762867;21764896;RNA
chr4;21991382;21996967;RNA
chr4;22219795;22223724;RNA
chr4;22267744;22273347;RNA
chr4;22267757;22273347;RNA
chr4;22267765;22273347;RNA
chr4;22267775;22273347;RNA
chr4;22267796;22273347;RNA
chr4;22501380;22505340;RNA
chr4;22614686;22622747;RNA
chr4;22693209;22696783;RNA
chr4;22839821;22844220;RNA
chr4;22849396;22851504;RNA
chr4;22849546;22851504;RNA
chr4;22891758;22893486;RNA
chr4;23218902;23225644;RNA
chr4;23295911;23432828;RNA
chr4;23529824;23534048;RNA
chr4;23529848;23534048;RNA
chr4;23769055;23789486;RNA
chr4;23769193;23789486;RNA
chr4;24252631;24256054;RNA
chr4;24252658;24256054;RNA
chr4;24252843;24256054;RNA
chr4;24252881;24255661;RNA
chr4;24252881;24256054;RNA
chr4;25000726;25010772;RNA
chr4;25825881;25831902;RNA
chr4;25871570;25877353;RNA
chr4;25871571;25887426;RNA
chr4;25880928;25887426;RNA
chr4;25880933;25887426;RNA
chr4;25880934;25887426;RNA
chr4;26003041;26005230;RNA
chr4;27240624;27254875;RNA
chr4;27240630;27254875;RNA
chr4;27240745;27254875;RNA
chr4;27246497;27254875;RNA
chr4;27648584;27651954;RNA
chr4;29388255;29390421;RNA
chr4;30432198;30436564;RNA
chr4;30795555;30797601;RNA
chr4;31016215;31032650;RNA
chr4;31016269;31024443;RNA
chr4;31179844;31182264;RNA
chr4;31896545;31901580;RNA
chr4;31950510;31954588;RNA
chr4;32080036;32083734;RNA
chr4;32080069;32083734;RNA
chr4;33231604;33245569;RNA
chr4;33539012;33543471;RNA
chr4;33539221;33543471;RNA
chr4;33540008;33543471;RNA
chr4;35079450;35083632;RNA
chr4;35973713;35975860;RNA
chr4;38644666;38657554;RNA
chr4;39686748;39692514;RNA
chr4;39686754;39692514;RNA
chr4;39686819;39692514;RNA
chr4;39993282;39994950;RNA
chr4;41230509;41234553;RNA
chr4;41230679;41234512;RNA
chr4;43348696;43352108;RNA
chr4;44421084;44424052;RNA
chr4;46390643;46392512;RNA
chr4;49035845;49053281;RNA
chr4;49551305;49554060;RNA
chr4;49717232;49722198;RNA
chr4;49719749;49722198;RNA
chr4;49822243;49829474;RNA
chr4;50944065;50947070;RNA
chr4;51289144;51291834;RNA
chr4;52238005;52240859;RNA
chr4;53120633;53180847;RNA
chr4;53549363;53553102;RNA
chr4;54087140;54090333;RNA
chr4;54396975;54408471;RNA
chr4;54398008;54408471;RNA
chr4;54398250;54408471;RNA
chr4;54511431;54519789;RNA
chr4;54833109;54839084;RNA
chr4;55318551;55324532;RNA
chr4;55557524;55561701;RNA
chr4;55593527;55598273;RNA
chr4;56803486;56806035;RNA
chr4;56904591;56907508;RNA
chr4;57972424;57985437;RNA
chr4;58018967;58020701;RNA
chr4;58236714;58242831;RNA
chr4;59033570;59040510;RNA
chr4;59034210;59040510;RNA
chr4;59034228;59040510;RNA
chr4;59034237;59040459;RNA
chr4;59261854;59264161;RNA
chr4;59269976;59279681;RNA
chr4;59422581;59426601;RNA
chr4;59422662;59426601;RNA
chr4;60257703;60262934;RNA
chr4;60328303;60334775;RNA
chr4;60929834;60936105;RNA
chr4;61028142;61031509;RNA
chr4;61028172;61031509;RNA
chr4;61028203;61031509;RNA
chr4;61453643;61459250;RNA
chr4;61514514;61518485;RNA
chr4;62318904;62323271;RNA
chr4;62344494;62349255;RNA
chr4;62344717;62349255;RNA
chr4;63038097;63041863;RNA
chr4;63038158;63041863;RNA
chr4;63411894;63421127;RNA
chr4;63795026;63800279;RNA
chr4;64154400;64157529;RNA
chr4;64233030;64242798;RNA
chr4;64233039;64242798;RNA
chr4;64594185;64595938;RNA
chr4;64618284;64622342;RNA
chr4;64618286;64622342;RNA
chr4;64618287;64622342;RNA
chr4;64618315;64620772;RNA
chr4;64618342;64622342;RNA
chr6;148349;150742;RNA
chr6;159794;165357;RNA
chr6;160070;165357;RNA
chr6;628880;631015;RNA
chr6;929146;931013;RNA
chr6;929151;931013;RNA
chr6;1043773;1118097;RNA
chr6;1262691;1267775;RNA
chr6;1564991;1567898;RNA
chr6;1573366;1577113;RNA
chr6;1587952;1590151;RNA
chr6;1953450;1956506;RNA
chr6;2014468;2020485;RNA
chr6;2014470;2020485;RNA
chr6;2014477;2020485;RNA
chr6;2043678;2048013;RNA
chr6;2082767;2087785;RNA
chr6;2082865;2086358;RNA
chr6;2384950;2386820;RNA
chr6;2488940;2498229;RNA
chr6;2488991;2498229;RNA
chr6;2701329;2703141;RNA
chr6;2727741;2731543;RNA
chr6;2727756;2731543;RNA
chr6;2727766;2731543;RNA
chr6;2727790;2731543;RNA
chr6;3134605;3137879;RNA
chr6;3134707;3137879;RNA
chr6;3518305;3557510;RNA
chr6;3934711;3937473;RNA
chr6;3966073;3970925;RNA
chr6;4121974;4128378;RNA
chr6;4122016;4128378;RNA
chr6;4122040;4128378;RNA
chr6;4179740;4181400;RNA
chr6;4233661;4236566;RNA
chr6;4269681;4281674;RNA
chr6;4269763;4281674;RNA
chr6;4506013;4509504;RNA
chr6;4921987;4927502;RNA
chr6;4949257;4950976;RNA
chr6;4976737;4985751;RNA
chr6;5163565;5169179;RNA
chr6;5163582;5169179;RNA
chr6;5539594;5548938;RNA
chr6;5539635;5548938;RNA
chr6;5632653;5637042;RNA
chr6;5660117;5665597;RNA
chr6;6224973;6228288;RNA
chr6;6407546;6415547;RNA
chr6;6451474;6454911;RNA
chr6;6748778;6750613;RNA
chr6;7254475;7257949;RNA
chr6;7791286;7798338;RNA
chr6;7792345;7798338;RNA
chr6;7792708;7798338;RNA
chr6;7867548;7871569;RNA
chr6;8280722;8287138;RNA
chr6;8339923;8346881;RNA
chr6;9111746;9115097;RNA
chr6;12361814;12364077;RNA
chr6;12362379;12364077;RNA
chr6;12718800;12727629;RNA
chr6;12880869;12885574;RNA
chr6;13490408;13492430;RNA
chr6;14124128;14127606;RNA
chr6;14241582;14249003;RNA
chr6;14241582;14251738;RNA
chr6;14241594;14251738;RNA
chr6;14241612;14251738;RNA
chr6;14378795;14386791;RNA
chr6;14458776;14462937;RNA
chr6;15098737;15106460;RNA
chr6;16173125;16177421;RNA
chr6;18048024;18059726;RNA
chr6;18049297;18059726;RNA
chr6;18559819;18561575;RNA
chr6;21639105;21643540;RNA
chr6;21639147;21643540;RNA
chr6;21917374;21920508;RNA
chr6;26191632;26194543;RNA
chr6;26481000;26488915;RNA
chr6;28457508;28460259;RNA
chr6;28457544;28460259;RNA
chr6;28458211;28460259;RNA
chr6;28513415;28518088;RNA
chr6;28513526;28518088;RNA
chr6;28642800;28645578;RNA
chr6;28891725;28898055;RNA
chr6;28891733;28898055;RNA
chr6;31601397;31612276;RNA
chr6;33145233;33151050;RNA
chr6;33252664;33257953;RNA
chr6;33369616;33375476;RNA
chr6;34874875;34884964;RNA
chr6;34874877;34878572;RNA
chr6;34874889;34884964;RNA
chr6;35551384;35557625;RNA
chr6;35551491;35553396;RNA
chr6;36416480;36424026;RNA
chr6;36424217;36427736;RNA
chr8;97684;100053;RNA
chr8;97923;100053;RNA
chr8;317642;322280;RNA
chr8;317680;322280;RNA
chr8;545157;548170;RNA
chr8;545843;548170;RNA
chr8;576455;590247;RNA
chr8;585266;594498;RNA
chr8;635850;638036;RNA
chr8;978151;980291;RNA
chr8;1131069;1134636;RNA
chr8;1131110;1134636;RNA
chr8;1205775;1214155;RNA
chr8;1205786;1214155;RNA
chr8;1205836;1214155;RNA
chr8;1273038;1281102;RNA
chr8;1447957;1450758;RNA
chr8;1447980;1450758;RNA
chr8;2203545;2205546;RNA
chr8;2469111;2473442;RNA
chr8;2473575;2475588;RNA
chr8;2653355;2657971;RNA
chr8;2653371;2657971;RNA
chr8;2948922;2952867;RNA
chr8;3076517;3078998;RNA
chr8;3076617;3078878;RNA
chr8;3339698;3341312;RNA
chr8;3366548;3370373;RNA
chr8;3388742;3391611;RNA
chr8;3389165;3398689;RNA
chr8;3456938;3459065;RNA
chr8;3462463;3465323;RNA
chr8;3628232;3630871;RNA
chr8;3908029;3911070;RNA
chr8;4170728;4173794;RNA
chr8;4206571;4210987;RNA
chr8;4206599;4210987;RNA
chr8;4249215;4261188;RNA
chr8;4256708;4267136;RNA
chr8;4336357;4341434;RNA
chr8;4708812;4714253;RNA
chr8;4835359;4838087;RNA
chr8;4838144;4842796;RNA
chr8;5519604;5526799;RNA
chr8;5554108;5556470;RNA
chr8;5662499;5664717;RNA
chr8;5721603;5730765;RNA
chr8;6201986;6208901;RNA
chr8;7177609;7181617;RNA
chr8;8045920;8047918;RNA
chr8;8551692;8553805;RNA
chr8;8904238;8908835;RNA
chr8;8920628;8923379;RNA
chr8;9733971;9739563;RNA
chr8;9891008;9893066;RNA
chr8;10174831;10177393;RNA
chr8;10175277;10177393;RNA
chr8;10411395;10414068;RNA
chr8;11200274;11203207;RNA
chr8;11428725;11713225;RNA
chr8;12563602;12568868;RNA
chr8;12563620;12568868;RNA
chr8;12878367;12882646;RNA
chr8;12878374;12882646;RNA
chr8;12878437;12882646;RNA
chr8;20648005;20659589;RNA
chr8;23060304;23062032;RNA
chr8;23290266;23292650;RNA
chr8;23721168;23727453;RNA
chr8;24393390;24413820;RNA
chr8;24410510;24413820;RNA
chr8;25987117;25993923;RNA
chr8;26321317;26324970;RNA
chr8;27537002;27541643;RNA
chr8;28285762;28291795;RNA
chr8;29120391;29125059;RNA
chr8;29120699;29125059;RNA
chr8;29121048;29125059;RNA
chr8;29151921;29154909;RNA
chr8;29151953;29154909;RNA
chr8;29420333;29426260;RNA
chr8;29420447;29426260;RNA
chr8;29420483;29426260;RNA
chr8;29551991;29553815;RNA
chr8;29552018;29553815;RNA
chr8;29552035;29553815;RNA
chr8;29552044;29553815;RNA
chr8;29552052;29553815;RNA
chr8;30616590;30623121;RNA
chr8;30616748;30623121;RNA
chr8;30617065;30623121;RNA
chr8;30617066;30623121;RNA
chr8;30617682;30623121;RNA
chr8;31199953;31206139;RNA
chr8;31199954;31206139;RNA
chr8;31265432;31271793;RNA
chr8;31268161;31271793;RNA
chr8;31660718;31663810;RNA
chr8;32199090;32205944;RNA
chr8;32199107;32205944;RNA
chr8;32636980;32638740;RNA
chr8;33271745;33274221;RNA
chr8;33630001;33634261;RNA
chr8;33652110;33656399;RNA
chr8;33778438;33781417;RNA
chr10;39848;52521;RNA
chr10;39876;52521;RNA
chr10;157861;170923;RNA
chr10;157868;170923;RNA
chr10;345535;349110;RNA
chr10;346439;349110;RNA
chr10;676643;678449;RNA
chr10;966272;970959;RNA
chr10;986583;989389;RNA
chr10;1907231;1910597;RNA
chr10;4872031;4876630;RNA
chr10;4872069;4876630;RNA
chr10;6558838;6561230;RNA
chr10;6595850;6599140;RNA
chr10;6595851;6599140;RNA
chr10;7584095;7589291;RNA
chr10;7584143;7587188;RNA
chr10;8243257;8247417;RNA
chr10;8953688;8955950;RNA
chr10;10983086;10985490;RNA
chr10;11587354;11594976;RNA
chr10;12564332;12570754;RNA
chr10;12759203;12762761;RNA
chr10;12759269;12762761;RNA
chr10;12765313;12772395;RNA
chr10;12791127;12796450;RNA
chr10;17831105;17833888;RNA
chr10;18619998;18639459;RNA
chr10;18620044;18639459;RNA
chr10;18620074;18639459;RNA
chr10;18620090;18639459;RNA
chr10;19398205;19406023;RNA
chr10;19928319;19938059;RNA
chr10;19928391;19938059;RNA
chr10;21128607;21131870;RNA
chr10;21602617;21605522;RNA
chr10;21696489;21700788;RNA
chr10;21696532;21711880;RNA
chr10;21696622;21711880;RNA
chr10;21710062;21711880;RNA
chr10;22496377;22503943;RNA
chr10;23336808;23338607;RNA
chr10;23891547;23893553;RNA
chr10;24501062;24503584;RNA
chr10;24501063;24503584;RNA
chr10;24501064;24503584;RNA
chr10;26158795;26160537;RNA
chr10;26965829;26968086;RNA
chr10;27523327;27528063;RNA
chr10;27948260;27953933;RNA
chr10;27948283;27953933;RNA
chr10;28756059;28758129;RNA
chr10;29422560;29425451;RNA
chr10;29422563;29425451;RNA
chr10;29422564;29425451;RNA
chr10;29426683;29428728;RNA
chr10;30367408;30372873;RNA
chr10;30950802;30952570;RNA
chr10;31169499;31176348;RNA
chr10;31169669;31176348;RNA
chr10;31750956;31752835;RNA
chr10;32109133;32111503;RNA
chr10;32136012;32150094;RNA
chr10;32276896;32281603;RNA
chr10;32276944;32287538;RNA
chr10;32500484;32504993;RNA
chr10;32931930;32937395;RNA
chr10;33085936;33091962;RNA
chr10;33085953;33091962;RNA
chr10;33807710;33812329;RNA
chr10;33807799;33812329;RNA
chr10;33807821;33812329;RNA
chr10;33884111;33886615;RNA
chr10;33954184;33958576;RNA
chr10;34034164;34036547;RNA
chr10;34316264;34320473;RNA
chr10;34521644;34525366;RNA
chr10;34665896;34671709;RNA
chr10;34882075;34885181;RNA
chr10;34926552;34928576;RNA
chr10;34950454;34952438;RNA
chr10;35003585;35005696;RNA
chr10;35075521;35077274;RNA
chr10;35077763;35081757;RNA
chr10;35215349;35217689;RNA
chr10;35215555;35219112;RNA
chr10;35335742;35339149;RNA
chr10;35817384;35820148;RNA
chr10;35889615;35892225;RNA
chr10;35964375;35966051;RNA
chr10;36008245;36010903;RNA
chr10;36325191;36327745;RNA
chr10;36325254;36327745;RNA
chr10;36378155;36379934;RNA
chr10;36406868;36412136;RNA
chr10;36581976;36583614;RNA
chr10;36891364;36893333;RNA
chr10;36930214;36935661;RNA
chr10;37097606;37099373;RNA
chr10;37201614;37203246;RNA
chr10;37270195;37280692;RNA
chr10;37276424;37280692;RNA
chr10;37332598;37339810;RNA
chr10;37399566;37403172;RNA
chr10;37426292;37431234;RNA
chr10;37450415;37453067;RNA
chr10;37576215;37577973;RNA
chr10;37691886;37693965;RNA
chr10;37967213;37968998;RNA
chr10;38008015;38010401;RNA
chr12;125547;133506;RNA
chr12;620005;623423;RNA
chr12;656405;658772;RNA
chr12;1088258;1093844;RNA
chr12;1190174;1192890;RNA
chr12;1460443;1462256;RNA
chr12;1743221;1748635;RNA
chr12;2063183;2065908;RNA
chr12;2166336;2169420;RNA
chr12;2237792;2240487;RNA
chr12;2278720;2280699;RNA
chr12;2513040;2530726;RNA
chr12;2513098;2530726;RNA
chr12;2526513;2530726;RNA
chr12;2526514;2530726;RNA
chr12;2914671;2919548;RNA
chr12;3039163;3049234;RNA
chr12;3039192;3049234;RNA
chr12;3541321;3543507;RNA
chr12;3936419;3942292;RNA
chr12;3936461;3942292;RNA
chr12;4261725;4269922;RNA
chr12;4582128;4584300;RNA
chr12;4826215;4831409;RNA
chr12;5261788;5265416;RNA
chr12;5318468;5323702;RNA
chr12;5468637;5471642;RNA
chr12;5468744;5471642;RNA
chr12;5757015;5767728;RNA
chr12;5870778;5878623;RNA
chr12;5870809;5878623;RNA
chr12;5871263;5878623;RNA
chr12;5871280;5878623;RNA
chr12;5941312;5944319;RNA
chr12;6222670;6416304;RNA
chr12;6350782;6353464;RNA
chr12;6410113;6416304;RNA
chr12;6530193;6532487;RNA
chr12;6530194;6532487;RNA
chr12;6624868;6627289;RNA
chr12;6925386;6927441;RNA
chr12;7604185;7606946;RNA
chr12;7655093;7657580;RNA
chr12;7718653;7722314;RNA
chr12;8205346;8208020;RNA
chr12;8729304;8733053;RNA
chr12;9017358;9018971;RNA
chr12;9182852;9199150;RNA
chr12;9284780;9286456;RNA
chr12;9788867;9790901;RNA
chr12;10081665;10087082;RNA
chr12;10082084;10087082;RNA
chr12;10569469;10575858;RNA
chr12;10569802;10575858;RNA
chr12;10569886;10575858;RNA
chr12;10658701;10662773;RNA
chr12;11213228;11215185;RNA
chr12;11543643;11551629;RNA
chr12;12274324;12277971;RNA
chr12;12559052;12566256;RNA
chr12;12700920;12705023;RNA
chr12;12700964;12705023;RNA
chr12;13219737;13226792;RNA
chr12;13219738;13226792;RNA
chr12;13219738;13236729;RNA
chr12;13219740;13226792;RNA
chr12;13231281;13236729;RNA
chr12;13231500;13236729;RNA
chr12;13240739;13246700;RNA
chr12;13515990;13520553;RNA
chr12;13972698;13975202;RNA
chr12;14688066;14690976;RNA
chr12;14817197;14823110;RNA
chr12;14817197;14823449;RNA
chr12;14817209;14823110;RNA
chr12;14827577;14832053;RNA
chr12;14828364;14832053;RNA
chr12;15113502;15117008;RNA
chr12;15533167;15534905;RNA
chr12;16453825;16455484;RNA
chr12;17462629;17470875;RNA
chr12;18699238;18710753;RNA
chr12;19047811;19053230;RNA
chr12;19106734;19116140;RNA
chr12;19117873;19128723;RNA
chr12;19551282;19557574;RNA
chr12;19551299;19557574;RNA
chr12;19551314;19557574;RNA
chr12;19551324;19557574;RNA
chr12;19995365;19997123;RNA
chr12;20104003;20112772;RNA
chr12;20104022;20112772;RNA
chr12;20104083;20112772;RNA
chr12;20104128;20112772;RNA
chr12;20104142;20112772;RNA
chr12;20104175;20112772;RNA
chr12;20572270;20576017;RNA
chr12;21788735;21796915;RNA
chr12;21789441;21796915;RNA
chr12;24838972;24841819;RNA
chr12;26615201;26618726;RNA
chr12;26995971;26997936;RNA
chr12;27150413;27153781;RNA
chr12;27336783;27339809;RNA
chr12;27336915;27339809;RNA
chr12;30293648;30302170;RNA
chr12;31587776;31616648;RNA
chr12;36416107;36424844;RNA
chr12;37070178;37077833;RNA
chr12;37070205;37077833;RNA
chr12;37070330;37077833;RNA
chr12;37097632;37111062;RNA
chr12;37097632;37112467;RNA
chr12;37097667;37111176;RNA
chr12;37097691;37107574;RNA
chr12;37097709;37112573;RNA
chr12;38398375;38413213;RNA
chr12;38398399;38413213;RNA
chr12;38398424;38413213;RNA
chr12;38398447;38512153;RNA
chr12;38756928;38759235;RNA
chr12;39601927;39604947;RNA
chr12;39703892;39706798;RNA
chr12;39820626;39828063;RNA
chr12;42785880;42792890;RNA
chr12;42785912;42792890;RNA
chr12;42785953;42792890;RNA
chr12;43533625;43535230;RNA
chr12;43914070;43919195;RNA
chr12;45043144;45048636;RNA
chr12;45043243;45045474;RNA
chr12;45043511;45045474;RNA
chr12;45362976;45373448;RNA
chr12;45585576;45589172;RNA
chr12;46006950;46021072;RNA
chr12;46006953;46021072;RNA
chr12;46007013;46021072;RNA
chr12;46007029;46015788;RNA
chr12;46022282;46024333;RNA
chr12;46147214;46156346;RNA
chr12;46776804;46789092;RNA
chr14;201774;206548;RNA
chr14;201774;221847;RNA
chr14;228972;231679;RNA
chr14;229020;231679;RNA
chr14;229107;231679;RNA
chr14;950693;956134;RNA
chr14;950740;956134;RNA
