chr;start;end;stack
chr9;27610000;27610071;RNA
chr9;28468816;28468888;RNA
chr9;29006891;29006963;RNA
chr9;29107034;29107112;RNA
chr9;29634494;29634604;RNA
chr9;29873151;29873224;RNA
chr9;30623063;30623134;RNA
chr9;30734366;30734438;RNA
chr9;31044601;31044673;RNA
chr9;31190604;31190674;RNA
chr9;31267020;31267091;RNA
chr9;31315467;31315548;RNA
chr9;31316788;31316868;RNA
chr9;31331673;31331744;RNA
chr9;31555552;31555624;RNA
chr9;31781081;31781151;RNA
chr9;31782014;31782084;RNA
chr9;32298215;32298287;RNA
chr9;33355205;33355302;RNA
chr11;561350;561429;RNA
chr11;569378;569448;RNA
chr11;760220;760292;RNA
chr11;1490075;1490145;RNA
chr11;1580244;1580317;RNA
chr11;2032515;2032586;RNA
chr11;2236310;2236398;RNA
chr11;2247382;2247455;RNA
chr11;2265479;2265551;RNA
chr11;2690611;2690682;RNA
chr11;2690841;2690912;RNA
chr11;3728929;3729001;RNA
chr11;3846316;3846388;RNA
chr11;3848115;3848187;RNA
chr11;3883560;3883642;RNA
chr11;3997752;3997832;RNA
chr11;4668766;4668867;RNA
chr11;4672769;4672848;RNA
chr11;4710389;4710484;RNA
chr11;5548160;5548231;RNA
chr11;5675441;5675513;RNA
chr11;6622079;6622151;RNA
chr11;6717051;6717132;RNA
chr11;6722072;6722153;RNA
chr11;7601117;7601197;RNA
chr11;7601287;7601367;RNA
chr11;7601469;7601549;RNA
chr11;7660503;7660584;RNA
chr11;7727156;7727238;RNA
chr11;7727413;7727512;RNA
chr11;7727700;7727802;RNA
chr11;8739189;8739260;RNA
chr11;9717753;9717834;RNA
chr11;9891890;9891969;RNA
chr11;12886444;12886517;RNA
chr11;13452090;13452171;RNA
chr11;13563319;13563391;RNA
chr11;13563620;13563692;RNA
chr11;13563925;13563997;RNA
chr11;14874322;14874393;RNA
chr11;14874685;14874756;RNA
chr11;14875317;14875388;RNA
chr11;15504454;15504554;RNA
chr11;15698055;15698138;RNA
chr11;16298760;16298831;RNA
chr11;17093401;17093519;RNA
chr11;17603237;17603343;RNA
chr11;17712050;17712123;RNA
chr11;18284765;18284871;RNA
chr11;18564188;18564261;RNA
chr11;22070997;22071104;RNA
chr11;31880701;31880774;RNA
chr11;31881334;31881405;RNA
chr11;31913399;31913472;RNA
chr11;34834562;34834633;RNA
chr11;36831721;36831827;RNA
chr11;37535384;37535490;RNA
chr11;37936613;37936719;RNA
chr11;38778639;38778712;RNA
chr11;38781912;38781985;RNA
chr11;40195201;40195272;RNA
chr13;229242;229313;RNA
chr13;270288;270388;RNA
chr13;270660;270795;RNA
chr13;783812;783891;RNA
chr13;784011;784087;RNA
chr13;784458;784549;RNA
chr13;985570;985660;RNA
chr13;1169409;1169489;RNA
chr13;1423882;1423954;RNA
chr13;1528515;1528586;RNA
chr13;1779072;1779144;RNA
chr13;1802025;1802098;RNA
chr13;1890111;1890182;RNA
chr13;2024551;2024622;RNA
chr13;2024707;2024778;RNA
chr13;2507030;2507101;RNA
chr13;2703375;2703448;RNA
chr13;2707890;2707982;RNA
chr13;2937662;2937733;RNA
chr13;4015324;4015397;RNA
chr13;4164761;4164834;RNA
chr13;4262747;4262842;RNA
chr13;4262943;4263031;RNA
chr13;4815364;4815445;RNA
chr13;4815521;4815594;RNA
chr13;5214807;5214925;RNA
chr13;5312562;5312634;RNA
chr13;5387302;5387373;RNA
chr13;5536060;5536131;RNA
chr13;5796006;5796077;RNA
chr13;5884109;5884180;RNA
chr13;6175331;6175402;RNA
chr13;6389891;6389975;RNA
chr13;6432431;6432503;RNA
chr13;6470346;6470418;RNA
chr13;6873691;6873764;RNA
chr13;6874149;6874222;RNA
chr13;6875076;6875149;RNA
chr13;6875533;6875606;RNA
chr13;6875992;6876065;RNA
chr13;6876426;6876499;RNA
chr13;6876883;6876956;RNA
chr13;6878147;6878220;RNA
chr13;6971943;6972014;RNA
chr13;7233904;7233987;RNA
chr13;7236246;7236329;RNA
chr13;7416220;7416294;RNA
chr13;7809029;7809101;RNA
chr13;8005848;8005919;RNA
chr13;8146282;8146363;RNA
chr13;8242695;8242794;RNA
chr13;8242968;8243078;RNA
chr13;8897744;8897813;RNA
chr13;9361879;9361951;RNA
chr13;9474961;9475033;RNA
chr13;9686297;9686378;RNA
chr13;9710094;9710191;RNA
chr13;9710337;9710422;RNA
chr13;10363492;10363576;RNA
chr13;10363993;10364081;RNA
chr13;10379513;10379585;RNA
chr13;10584069;10584140;RNA
chr13;10668499;10668571;RNA
chr13;11435016;11435089;RNA
chr13;11515168;11515239;RNA
chr13;12375786;12375887;RNA
chr13;12375938;12376067;RNA
chr13;12376213;12376336;RNA
chr13;12376711;12376811;RNA
chr13;12376967;12377090;RNA
chr13;12377520;12377624;RNA
chr13;12378055;12378146;RNA
chr13;13049604;13049675;RNA
chr13;13049946;13050017;RNA
chr13;13050483;13050554;RNA
chr13;13052287;13052356;RNA
chr13;15704898;15705004;RNA
chr13;17276435;17276512;RNA
chr13;20006610;20006716;RNA
chr13;22046732;22046838;RNA
chr13;22135631;22135737;RNA
chr13;22392528;22392634;RNA
chr13;30597411;30597517;RNA
chr15;27933;28005;RNA
chr15;220115;220196;RNA
chr15;494782;494853;RNA
chr15;494955;495026;RNA
chr15;1469482;1469577;RNA
chr15;1469666;1469754;RNA
chr15;1630559;1630630;RNA
chr15;1684517;1684599;RNA
chr15;1966734;1966818;RNA
chr15;2567509;2567580;RNA
chr15;2567686;2567757;RNA
chr15;2929743;2929816;RNA
chr15;2929933;2930006;RNA
chr15;4512976;4513152;RNA
chr15;4630614;4630720;RNA
chr15;5432184;5432256;RNA
chr15;7057209;7057315;RNA
chr15;7106690;7106796;RNA
chr15;11773141;11773248;RNA
chr15;13529131;13529237;RNA
chr15;14088314;14088420;RNA
chr15;15006771;15006834;RNA
chr15;16107453;16107526;RNA
chr15;16122860;16122933;RNA
chr15;16223738;16223794;RNA
chr15;16327399;16327505;RNA
chr15;17184085;17184145;RNA
chr15;18097161;18097272;RNA
chr15;19209556;19209699;RNA
chr15;21275840;21275971;RNA
chr15;22826711;22826794;RNA
chr15;23254230;23254302;RNA
chr15;23303847;23303977;RNA
chr15;23304135;23304292;RNA
chr15;23304629;23304715;RNA
chr15;23304775;23304911;RNA
chr15;23884984;23885056;RNA
chr15;25033243;25033335;RNA
chr15;25831263;25831334;RNA
chr15;25850804;25850896;RNA
chr15;25857317;25857409;RNA
chr15;27172171;27172241;RNA
chr15;27548344;27548416;RNA
chr15;27990671;27990751;RNA
chr15;28051142;28051213;RNA
chr15;28282218;28282291;RNA
chr15;28746887;28746958;RNA
chr15;28752221;28752294;RNA
chr15;29241636;29241708;RNA
chr15;29327757;29327828;RNA
chr15;29500814;29500885;RNA
chr15;29665972;29666092;RNA
chr15;29883014;29883086;RNA
chr15;30111363;30111433;RNA
chr15;30229329;30229402;RNA
chr15;30381236;30381318;RNA
chr15;31240400;31240472;RNA
chr17;204721;204801;RNA
chr17;617080;617209;RNA
chr17;1017852;1017924;RNA
chr17;4534897;4534969;RNA
chr17;5968462;5968534;RNA
chr17;9056905;9056992;RNA
chr17;9702033;9702113;RNA
chr17;10250554;10250654;RNA
chr17;12058874;12058930;RNA
chr17;14077814;14077920;RNA
chr17;14807069;14807175;RNA
chr17;16427186;16427258;RNA
chr17;16853208;16853291;RNA
chr17;16853401;16853480;RNA
chr17;16853688;16853772;RNA
chr19;90423;90530;RNA
chr19;536188;536260;RNA
chr19;985339;985410;RNA
chr19;1178221;1178304;RNA
chr19;1200203;1200310;RNA
chr19;1229030;1229107;RNA
chr19;1229226;1229326;RNA
chr19;1338128;1338209;RNA
chr19;1626285;1626357;RNA
chr19;2140520;2140592;RNA
chr19;2226229;2226300;RNA
chr19;2226401;2226473;RNA
chr19;2286020;2286101;RNA
chr19;2303708;2303782;RNA
chr19;2313765;2313836;RNA
chr19;2351364;2351447;RNA
chr19;2351613;2351703;RNA
chr19;2497836;2497907;RNA
chr19;3058835;3058907;RNA
chr19;3780162;3780233;RNA
chr19;3797859;3797932;RNA
chr19;4755966;4756037;RNA
chr19;5752049;5752133;RNA
chr19;5774546;5774631;RNA
chr19;6018820;6018892;RNA
chr19;6394623;6394713;RNA
chr19;8291692;8291775;RNA
chr19;10328561;10328682;RNA
chr19;12159642;12159748;RNA
chr19;13048562;13048693;RNA
chr19;13375741;13375847;RNA
chr19;16036404;16036484;RNA
chr19;17038776;17038882;RNA
chr19;17550541;17550647;RNA
chr19;18338570;18338676;RNA
chr19;18502271;18502374;RNA
chr19;20832342;20832448;RNA
chr19;21819428;21819512;RNA
chr19;21819573;21819663;RNA
chr19;22950978;22951050;RNA
chr19;22951229;22951301;RNA
chr19;22952608;22952680;RNA
chr19;23911191;23911306;RNA
chr19;24176489;24176595;RNA
chr19;25450515;25450605;RNA
chr19;25607623;25607694;RNA
chr19;25647699;25647772;RNA
chr19;26724911;26724984;RNA
chr19;27401717;27401796;RNA
chr19;27587353;27587426;RNA
chr21;2835000;2835106;RNA
chr21;5084017;5084123;RNA
chr21;5135754;5135860;RNA
chr21;5610587;5610659;RNA
chr21;6821015;6821121;RNA
chr21;12171810;12171920;RNA
chr21;12282823;12282919;RNA
chr21;13925902;13925974;RNA
chr21;14292496;14292588;RNA
chr21;15211779;15211886;RNA
chr21;18754575;18754691;RNA
chr21;19945521;19945607;RNA
chr21;19945899;19945983;RNA
chr21;19946138;19946224;RNA
chr21;20779483;20779590;RNA
chr21;20824654;20824803;RNA
chr21;20840767;20840916;RNA
chr21;20841253;20841385;RNA
chr21;21800005;21800090;RNA
chr21;22272900;22272981;RNA
chr21;24451841;24451914;RNA
chr21;24834375;24834446;RNA
chr21;25009641;25009731;RNA
chr21;25178782;25178854;RNA
chr21;25324827;25324898;RNA
chr21;25452637;25452708;RNA
chr21;25471222;25471294;RNA
chr21;25471316;25471387;RNA
chr21;26660501;26660573;RNA
chr21;27401452;27401523;RNA
chr21;27620906;27621009;RNA
chr21;28018456;28018528;RNA
chr21;28128738;28128888;RNA
chr21;28130387;28130458;RNA
chr21;28407947;28408020;RNA
chr21;28522665;28523048;RNA
chr21;28569069;28569141;RNA
chr21;28592238;28592320;RNA
chr21;28760305;28760385;RNA
chr21;29190594;29190665;RNA
chr21;29471868;29471940;RNA
