chr;start;end;stack
chr3;34753798;34761146;RNA
chr3;34753816;34761146;RNA
chr3;34864411;34868943;RNA
chr3;36553932;36568690;RNA
chr3;36554343;36568690;RNA
chr3;36564232;36568690;RNA
chr3;36780500;36794375;RNA
chr3;36780516;36794375;RNA
chr3;37322685;37338658;RNA
chr3;39624737;39629848;RNA
chr3;39882562;39890531;RNA
chr3;39890973;39900176;RNA
chr3;40866308;40869994;RNA
chr3;41846676;41856200;RNA
chr3;45020750;45023546;RNA
chr3;45173150;45177479;RNA
chr3;46662362;46664382;RNA
chr3;46662362;46670658;RNA
chr3;46662392;46669196;RNA
chr3;47412561;47421105;RNA
chr3;47965979;47974158;RNA
chr3;48741200;48749651;RNA
chr3;49098340;49103856;RNA
chr3;49098408;49103856;RNA
chr3;49106037;49107804;RNA
chr3;49117584;49123591;RNA
chr3;49470730;49472671;RNA
chr3;49956226;49959892;RNA
chr3;49956286;49959892;RNA
chr3;50160736;50165002;RNA
chr3;50957789;50959631;RNA
chr3;50977810;51144268;RNA
chr3;51948277;51950949;RNA
chr3;52091196;52095368;RNA
chr3;52091207;52094988;RNA
chr3;52091207;52095368;RNA
chr3;52091212;52094988;RNA
chr3;53317968;53319990;RNA
chr3;54497312;54501126;RNA
chr3;54497528;54501126;RNA
chr3;54962559;54965425;RNA
chr3;55141847;55145622;RNA
chr3;55141868;55145622;RNA
chr3;55515331;55517963;RNA
chr3;55879243;55881985;RNA
chr3;55991420;55995286;RNA
chr3;55991428;55995286;RNA
chr3;55991435;55995286;RNA
chr3;55991450;55995286;RNA
chr3;55991459;55995286;RNA
chr3;55991471;55995286;RNA
chr3;56002707;56006556;RNA
chr3;56835537;56838375;RNA
chr3;57350822;57352440;RNA
chr3;57798243;57799853;RNA
chr3;57964198;57973615;RNA
chr3;57964254;57973615;RNA
chr3;58339025;58343089;RNA
chr3;58339027;58341936;RNA
chr3;58339028;58341936;RNA
chr3;58339056;58343089;RNA
chr3;58339083;58341936;RNA
chr5;899032;909016;RNA
chr5;899046;902086;RNA
chr5;899046;909016;RNA
chr5;899047;901776;RNA
chr5;1218699;1223498;RNA
chr5;1242960;1247499;RNA
chr5;1361217;1363444;RNA
chr5;1451982;1454466;RNA
chr5;1472657;1474980;RNA
chr5;1544713;1546499;RNA
chr5;1699321;1703287;RNA
chr5;1840718;1845266;RNA
chr5;1908541;1914344;RNA
chr5;1908550;1914344;RNA
chr5;2241264;2244915;RNA
chr5;2241656;2244915;RNA
chr5;2266172;2270996;RNA
chr5;2266497;2270996;RNA
chr5;2320597;2329994;RNA
chr5;2320651;2329994;RNA
chr5;2538237;2542338;RNA
chr5;2538256;2542338;RNA
chr5;2538259;2542338;RNA
chr5;2538262;2542338;RNA
chr5;2770814;2775374;RNA
chr5;2965961;2969934;RNA
chr5;2994323;2996047;RNA
chr5;3068148;3072927;RNA
chr5;3895583;3902641;RNA
chr5;3896083;3902641;RNA
chr5;3904138;3906819;RNA
chr5;3904199;3906819;RNA
chr5;3972604;3976723;RNA
chr5;3972642;3976723;RNA
chr5;4010942;4013810;RNA
chr5;4261427;4263219;RNA
chr5;4360944;4363843;RNA
chr5;4674972;4680954;RNA
chr5;4675021;4680954;RNA
chr5;4675049;4680954;RNA
chr5;4704481;4706158;RNA
chr5;4991489;4996335;RNA
chr5;5071807;5077713;RNA
chr5;5108615;5117910;RNA
chr5;5108713;5117910;RNA
chr5;6247650;6249616;RNA
chr5;6558008;6559738;RNA
chr5;7457030;7464939;RNA
chr5;7507205;7518954;RNA
chr5;7756650;7760955;RNA
chr5;8027909;8033304;RNA
chr5;8027963;8033304;RNA
chr5;8028010;8033304;RNA
chr5;8028039;8033304;RNA
chr5;8028433;8033304;RNA
chr5;8028436;8033304;RNA
chr5;8036440;8046403;RNA
chr5;8038852;8046403;RNA
chr5;8069757;8072153;RNA
chr5;8910742;8915060;RNA
chr5;8910783;8915060;RNA
chr5;9068619;9071230;RNA
chr5;10855575;10860383;RNA
chr5;12120274;12132628;RNA
chr5;12120287;12132628;RNA
chr5;14083838;14090210;RNA
chr5;14148706;14158774;RNA
chr5;14257096;14297597;RNA
chr5;14332658;14335972;RNA
chr5;14332668;14335972;RNA
chr5;14416891;14419049;RNA
chr5;14416899;14419049;RNA
chr5;14416934;14419049;RNA
chr5;14416945;14419049;RNA
chr5;14416989;14419049;RNA
chr5;14417010;14419049;RNA
chr5;14417018;14419049;RNA
chr5;14464311;14467005;RNA
chr5;15703513;15720909;RNA
chr5;15703517;15720909;RNA
chr5;16070424;16075439;RNA
chr5;17025421;17027047;RNA
chr5;17333857;17341890;RNA
chr5;17337231;17347847;RNA
chr5;17342067;17347923;RNA
chr5;18096458;18100230;RNA
chr5;20968279;20975515;RNA
chr5;23113070;23115309;RNA
chr5;23440421;23444666;RNA
chr5;24227054;24231036;RNA
chr5;25272722;25277508;RNA
chr5;25272815;25277508;RNA
chr5;25955528;25966813;RNA
chr5;26078379;26080385;RNA
chr5;26900378;26903057;RNA
chr5;26975175;26976972;RNA
chr5;27090050;27093289;RNA
chr5;27090055;27093289;RNA
chr5;27090174;27093289;RNA
chr5;27204427;27210557;RNA
chr5;27204444;27210557;RNA
chr5;27304866;27342747;RNA
chr5;27509203;27514995;RNA
chr5;28096648;28103351;RNA
chr5;29509221;29511532;RNA
chr5;29687517;29690757;RNA
chr7;354785;359185;RNA
chr7;657355;659250;RNA
chr7;1123745;1132903;RNA
chr7;1123753;1132903;RNA
chr7;1123756;1132903;RNA
chr7;1123757;1132903;RNA
chr7;1179278;1189164;RNA
chr7;1179492;1189073;RNA
chr7;1179492;1189164;RNA
chr7;1283457;1285572;RNA
chr7;1362714;1364917;RNA
chr7;1413944;1415524;RNA
chr7;1705664;1711831;RNA
chr7;1705664;1712055;RNA
chr7;1705737;1711831;RNA
chr7;2105938;2111306;RNA
chr7;2147165;2150172;RNA
chr7;2147571;2150172;RNA
chr7;2466027;2470407;RNA
chr7;2960142;2964039;RNA
chr7;3286174;3288603;RNA
chr7;3377315;3381821;RNA
chr7;3378000;3381821;RNA
chr7;3378826;3381821;RNA
chr7;3378958;3381821;RNA
chr7;3509489;3515535;RNA
chr7;3510994;3515535;RNA
chr7;3599555;3603661;RNA
chr7;4137075;4140010;RNA
chr7;4384867;4393461;RNA
chr7;4384976;4393461;RNA
chr7;4384982;4393461;RNA
chr7;4385045;4393461;RNA
chr7;4425795;4429050;RNA
chr7;4425803;4429050;RNA
chr7;4425822;4429050;RNA
chr7;4653888;4662196;RNA
chr7;4654215;4662196;RNA
chr7;4698984;4702432;RNA
chr7;4968351;4973895;RNA
chr7;5221287;5223856;RNA
chr7;5852515;5863790;RNA
chr7;6051073;6060284;RNA
chr7;6234562;6239409;RNA
chr7;6234803;6239409;RNA
chr7;6234873;6239409;RNA
chr7;6831660;6834701;RNA
chr7;7514297;7523867;RNA
chr7;7520823;7523867;RNA
chr7;7520858;7523867;RNA
chr7;7525127;7530998;RNA
chr7;8437572;8439806;RNA
chr7;8437592;8439593;RNA
chr7;8511918;8534613;RNA
chr7;8515093;8523270;RNA
chr7;9516275;9518118;RNA
chr7;10044797;10051297;RNA
chr7;10536281;10540855;RNA
chr7;10726193;10729334;RNA
chr7;10726718;10729334;RNA
chr7;11170758;11174331;RNA
chr7;11570623;11573995;RNA
chr7;11705539;11715324;RNA
chr7;11727594;11739760;RNA
chr7;11727602;11739760;RNA
chr7;11727663;11739760;RNA
chr7;11888358;11890564;RNA
chr7;12390928;12407413;RNA
chr7;12410344;12423378;RNA
chr7;12410386;12423378;RNA
chr7;13203790;13209012;RNA
chr7;14283593;14286708;RNA
chr7;14284167;14286708;RNA
chr7;15644507;15646451;RNA
chr7;17768459;17774763;RNA
chr7;22258431;22260851;RNA
chr7;22262247;22267782;RNA
chr7;23446509;23450821;RNA
chr7;27471746;27478073;RNA
chr7;27471779;27478073;RNA
chr7;27471783;27478073;RNA
chr7;27971086;27973244;RNA
chr7;28510821;28516774;RNA
chr7;28537593;28539848;RNA
chr7;28541913;28543942;RNA
chr7;28868464;28870180;RNA
chr7;29154161;29159419;RNA
chr7;29285585;29287628;RNA
chr7;30072402;30077666;RNA
chr7;30146312;30148447;RNA
chr7;30331162;30334534;RNA
chr7;30331174;30334534;RNA
chr9;998404;1000100;RNA
chr9;998408;1000100;RNA
chr9;1338428;1341172;RNA
chr9;2632896;2645870;RNA
chr9;2632934;2645870;RNA
chr9;2721285;2733248;RNA
chr9;2721296;2733248;RNA
chr9;2721318;2733248;RNA
chr9;2857002;2858593;RNA
chr9;3129904;3132497;RNA
chr9;3511831;3519046;RNA
chr9;3511931;3519046;RNA
chr9;3628846;3630576;RNA
chr9;6282127;6301118;RNA
chr9;6282948;6301118;RNA
chr9;6296150;6301118;RNA
chr9;7196067;7199757;RNA
chr9;7445223;7451513;RNA
chr9;7445433;7767983;RNA
chr9;7445454;7451513;RNA
chr9;7445461;7451513;RNA
chr9;7445469;7451513;RNA
chr9;7445469;7767983;RNA
chr9;8840674;8847366;RNA
chr9;9077973;9080081;RNA
chr9;9515515;9517394;RNA
chr9;9515524;9517394;RNA
chr9;9515538;9517394;RNA
chr9;10478365;10481212;RNA
chr9;11358173;11366260;RNA
chr9;18552193;18554344;RNA
chr9;22066045;22067735;RNA
chr9;22636937;22650969;RNA
chr9;23945357;23953256;RNA
chr9;23945415;23953256;RNA
chr9;23953877;23967735;RNA
chr9;24332491;24339344;RNA
chr9;24413261;24415167;RNA
chr9;24529302;24536751;RNA
chr9;25938193;25946283;RNA
chr9;26239609;26241344;RNA
chr9;26831655;26834004;RNA
chr9;26831656;26834004;RNA
chr9;26831658;26834004;RNA
chr9;26831666;26834004;RNA
chr9;27575444;27581912;RNA
chr9;27609740;27614109;RNA
chr9;28004262;28008739;RNA
chr9;28004278;28008739;RNA
chr9;28004281;28008739;RNA
chr9;28364286;28366510;RNA
chr9;28818716;28821107;RNA
chr9;29255310;29259227;RNA
chr9;29551251;29554416;RNA
chr9;29673391;29680507;RNA
chr9;29720126;29723455;RNA
chr9;30369483;30373059;RNA
chr9;30660164;30663370;RNA
chr9;30663462;30665517;RNA
chr9;30676915;30678574;RNA
chr9;30918665;30923658;RNA
chr9;30918752;30923658;RNA
chr9;31133385;31135941;RNA
chr9;31237346;31244349;RNA
chr9;31727923;31730641;RNA
chr9;31810840;31816098;RNA
chr9;31871671;31874095;RNA
chr9;32025734;32027604;RNA
chr9;32035780;32040773;RNA
chr9;32676443;32683583;RNA
chr9;32676446;32683583;RNA
chr9;32702794;32708121;RNA
chr9;32711589;32715392;RNA
chr9;32711634;32754255;RNA
chr9;32912064;32916771;RNA
chr9;33006486;33010809;RNA
chr11;12077;14134;RNA
chr11;461998;463992;RNA
chr11;518530;522852;RNA
chr11;1353921;1359131;RNA
chr11;1528089;1536505;RNA
chr11;1833676;1837654;RNA
chr11;1920112;1924034;RNA
chr11;2032704;2036908;RNA
chr11;2032710;2036908;RNA
chr11;2032731;2035616;RNA
chr11;2063235;2071512;RNA
chr11;2126688;2132965;RNA
chr11;2292968;2297916;RNA
chr11;2614688;2616263;RNA
chr11;2702945;2728386;RNA
chr11;2703245;2728386;RNA
chr11;2705077;2728386;RNA
chr11;2705078;2728386;RNA
chr11;2724177;2728386;RNA
chr11;2724191;2728386;RNA
chr11;2938439;2944659;RNA
chr11;3161160;3171173;RNA
chr11;3225849;3230030;RNA
chr11;4142746;4150248;RNA
chr11;4142770;4150248;RNA
chr11;4178145;4189864;RNA
chr11;4178158;4189864;RNA
chr11;4178278;4189864;RNA
chr11;4237254;4239900;RNA
chr11;4237713;4239900;RNA
chr11;4407877;4410101;RNA
chr11;4477546;4486663;RNA
chr11;4741739;4751186;RNA
chr11;5094158;5095905;RNA
chr11;5230213;5235638;RNA
chr11;5230316;5235638;RNA
chr11;5230400;5235638;RNA
chr11;5230425;5235638;RNA
chr11;5335934;5340226;RNA
chr11;5335936;5340226;RNA
chr11;5525853;5532554;RNA
chr11;5525881;5532554;RNA
chr11;6232744;6235554;RNA
chr11;6468097;6471093;RNA
chr11;6527921;6535905;RNA
chr11;6905388;6910395;RNA
chr11;6985868;6987493;RNA
chr11;7321785;7323604;RNA
chr11;8264242;8307256;RNA
chr11;8291326;8307256;RNA
chr11;8303830;8307256;RNA
chr11;8717383;8719556;RNA
chr11;8717440;8719556;RNA
chr11;9325809;9328900;RNA
chr11;9363939;9367467;RNA
chr11;9398878;9415038;RNA
chr11;9556066;9563311;RNA
chr11;9811758;9813827;RNA
chr11;9811817;9813827;RNA
chr11;9898732;9902267;RNA
chr11;9930344;9934248;RNA
chr11;10065836;10067756;RNA
chr11;10200041;10206153;RNA
chr11;10200160;10206153;RNA
chr11;10200175;10206153;RNA
chr11;10200191;10206153;RNA
chr11;10207180;10208815;RNA
chr11;10207189;10208815;RNA
chr11;10909690;10915043;RNA
chr11;11190140;11192252;RNA
chr11;11420481;11434656;RNA
chr11;11887810;11899017;RNA
chr11;11887811;11899017;RNA
chr11;12181070;12187181;RNA
chr11;12181112;12184390;RNA
chr11;12397410;12405139;RNA
chr11;12397455;12405139;RNA
chr11;12852491;12854479;RNA
chr11;12895262;12897412;RNA
chr11;12895266;12897412;RNA
chr11;13074618;13078821;RNA
chr11;13257859;13261008;RNA
chr11;13334093;13340719;RNA
chr11;14383025;14386637;RNA
chr11;14383475;14386637;RNA
chr11;14383492;14386637;RNA
chr11;14706787;14710055;RNA
chr11;15045775;15049199;RNA
chr11;15045819;15049199;RNA
chr11;15045820;15049199;RNA
chr11;15169742;15182390;RNA
chr11;15173850;15182390;RNA
chr11;15387287;15391810;RNA
chr11;15387294;15391810;RNA
chr11;15801636;15803648;RNA
chr11;16123488;16125053;RNA
chr11;16255701;16263132;RNA
chr11;16367182;16372430;RNA
chr11;17682148;17688804;RNA
chr11;17837812;17839866;RNA
chr11;20941359;20949114;RNA
chr11;20941555;20949114;RNA
chr11;20960588;20963629;RNA
chr11;21089322;21094687;RNA
chr11;21089761;21094687;RNA
chr11;21090415;21094687;RNA
chr11;21090989;21094687;RNA
chr11;21234433;21239823;RNA
chr11;21234443;21239823;RNA
chr11;21234445;21239823;RNA
chr11;21934074;21936377;RNA
chr11;21934127;21936377;RNA
chr11;25707862;25710650;RNA
chr11;27672310;27677169;RNA
chr11;29282617;29294459;RNA
chr11;29282650;29294459;RNA
chr11;29985801;29992062;RNA
chr11;29985801;29992067;RNA
chr11;29985801;30007020;RNA
chr11;29986123;29992067;RNA
chr11;32687563;32689183;RNA
chr11;33394269;33398271;RNA
chr11;33910021;33912973;RNA
chr11;34080206;34081794;RNA
chr11;34839655;34841338;RNA
chr11;35005698;35010031;RNA
chr11;35605545;35615146;RNA
chr11;38775827;38778396;RNA
chr11;38918890;38926325;RNA
chr11;38918999;38926325;RNA
chr11;39815298;39817884;RNA
chr11;39816240;39817884;RNA
chr11;39861551;39867261;RNA
chr11;39951562;39960557;RNA
chr11;40674705;40678928;RNA
chr11;40721933;40734909;RNA
chr13;178309;186173;RNA
chr13;178326;186173;RNA
chr13;178362;186173;RNA
chr13;386319;389157;RNA
chr13;427094;431376;RNA
chr13;547957;552841;RNA
chr13;783545;785338;RNA
chr13;1113388;1115685;RNA
chr13;1319362;1325894;RNA
chr13;1319371;1325231;RNA
chr13;1319376;1325231;RNA
chr13;1319377;1325231;RNA
chr13;1319378;1325231;RNA
chr13;1691981;1693645;RNA
chr13;1712225;1717852;RNA
chr13;1805060;1811812;RNA
chr13;1805074;1811812;RNA
chr13;1805124;1811812;RNA
chr13;1922992;1925413;RNA
chr13;2175026;2176934;RNA
chr13;2216535;2219501;RNA
chr13;2277326;2283120;RNA
chr13;2663069;2670563;RNA
chr13;4234923;4237185;RNA
chr13;4532796;4541255;RNA
chr13;4711888;4717943;RNA
chr13;5762124;5764132;RNA
chr13;5855410;5857799;RNA
chr13;5855724;5857799;RNA
chr13;5867042;5869181;RNA
chr13;5867100;5869181;RNA
chr13;6014514;6020663;RNA
chr13;6130030;6133661;RNA
chr13;6621275;6623978;RNA
chr13;6621587;6623978;RNA
chr13;7364031;7368444;RNA
chr13;7697022;7706124;RNA
chr13;7697084;7706124;RNA
chr13;7697155;7706124;RNA
chr13;7697181;7706124;RNA
chr13;7953083;7954975;RNA
chr13;8394293;8399786;RNA
chr13;8394379;8399786;RNA
chr13;8394397;8399786;RNA
chr13;8737886;8741581;RNA
chr13;8849990;8855818;RNA
chr13;9164376;9166766;RNA
chr13;9211579;9235119;RNA
chr13;9221515;9235119;RNA
chr13;9550245;9555729;RNA
chr13;10495149;10497004;RNA
chr13;10599563;10604693;RNA
chr13;10657020;10661832;RNA
chr13;10768994;10775888;RNA
chr13;10768997;10775888;RNA
chr13;10769022;10775888;RNA
chr13;10859257;10863919;RNA
chr13;11340612;11346046;RNA
chr13;11939464;11943769;RNA
chr13;12541316;12543140;RNA
chr13;13047511;13060122;RNA
chr13;13047676;13060122;RNA
chr13;13047871;13060122;RNA
chr13;14830561;14833560;RNA
chr13;14900973;14910740;RNA
chr13;14901059;14910740;RNA
