chr;start;end;stack
chr1;44341851;44350690;RNA
chr1;44479642;44495224;RNA
chr1;44553069;44559421;RNA
chr1;44637675;44642829;RNA
chr1;45709525;45711281;RNA
chr1;46877602;46886371;RNA
chr1;46877611;46886371;RNA
chr1;46877639;46886371;RNA
chr1;46877679;46886371;RNA
chr1;47412468;47418036;RNA
chr1;47412479;47418036;RNA
chr1;47452403;47457653;RNA
chr1;47452408;47457653;RNA
chr1;47467495;47469421;RNA
chr1;47577400;47579826;RNA
chr1;47957108;47985818;RNA
chr1;47957258;47985818;RNA
chr1;47958595;47985818;RNA
chr1;47963525;47985818;RNA
chr1;47975634;47985818;RNA
chr1;47975675;47985818;RNA
chr1;47975728;47985818;RNA
chr1;47975798;47985818;RNA
chr1;47982704;47985818;RNA
chr1;48535393;48541718;RNA
chr1;49446948;49468580;RNA
chr1;49468272;49499542;RNA
chr1;49543853;49548702;RNA
chr1;49543951;49548702;RNA
chr1;49543961;49548702;RNA
chr1;49672431;49680402;RNA
chr1;49741876;49747426;RNA
chr1;50490955;50500872;RNA
chr1;50570237;50573057;RNA
chr1;51423502;51433386;RNA
chr1;52166569;52168467;RNA
chr1;52185406;52188979;RNA
chr1;52500522;52505460;RNA
chr1;52519762;52522567;RNA
chr1;52519766;52522567;RNA
chr1;52519768;52522567;RNA
chr1;52931001;52938031;RNA
chr1;52931002;52938031;RNA
chr1;52931073;52938031;RNA
chr1;53080638;53083587;RNA
chr1;53424336;53426741;RNA
chr1;53501085;53560360;RNA
chr1;53918643;53920718;RNA
chr1;53918650;53920718;RNA
chr1;54129310;54130889;RNA
chr1;55078775;55085081;RNA
chr1;55340242;55376828;RNA
chr1;55499685;55508480;RNA
chr1;55860442;55863101;RNA
chr1;56049473;56051916;RNA
chr1;56049496;56051916;RNA
chr1;56049559;56051916;RNA
chr1;56049836;56051916;RNA
chr1;56131679;56134724;RNA
chr1;56212798;56214884;RNA
chr1;56851680;56858962;RNA
chr1;56852411;56858962;RNA
chr1;57136388;57145750;RNA
chr1;57221776;57227807;RNA
chr1;58083889;58085520;RNA
chr1;58083933;58086643;RNA
chr1;58084153;58086489;RNA
chr1;58279748;58283480;RNA
chr1;58279758;58283480;RNA
chr1;58462461;58483034;RNA
chr1;58462498;58483034;RNA
chr1;58465180;58483034;RNA
chr1;58655395;58658705;RNA
chr1;58972249;58973883;RNA
chr1;59056239;59057962;RNA
chr1;59095950;59098340;RNA
chr1;59685225;59687308;RNA
chr1;59942818;59952527;RNA
chr1;59947916;59952527;RNA
chr1;60157684;60168611;RNA
chr1;60157705;60170823;RNA
chr1;60360224;60365724;RNA
chr1;60360250;60365724;RNA
chr1;60362743;60365724;RNA
chr1;61028023;61030644;RNA
chr1;61034727;61038117;RNA
chr1;61093262;61095337;RNA
chr1;61433200;61436894;RNA
chr1;61633578;61636939;RNA
chr1;61936910;61938692;RNA
chr1;61960408;61962515;RNA
chr1;61998660;62005958;RNA
chr1;61998662;62005958;RNA
chr1;61998663;62005958;RNA
chr1;62041722;62046588;RNA
chr1;62461835;62468320;RNA
chr1;62461845;62468320;RNA
chr1;62462026;62468320;RNA
chr1;62703909;62722788;RNA
chr1;62748555;62751727;RNA
chr1;62784733;62791144;RNA
chr1;62827787;62832661;RNA
chr1;62827897;62830214;RNA
chr1;62827897;62839839;RNA
chr1;62961521;62969629;RNA
chr1;62961525;62969629;RNA
chr1;63119442;63123936;RNA
chr1;63125833;63133771;RNA
chr1;63141671;63149185;RNA
chr1;63141673;63149185;RNA
chr1;63141677;63149185;RNA
chr1;63141684;63149185;RNA
chr1;63141686;63149185;RNA
chr1;63313224;63314933;RNA
chr1;63814327;63816612;RNA
chr1;63868703;63875490;RNA
chr1;63868704;63875490;RNA
chr1;63868727;63875490;RNA
chr1;63994038;63999598;RNA
chr1;64147019;64161348;RNA
chr1;64791339;64796169;RNA
chr1;64880871;64887057;RNA
chr1;64880955;64887057;RNA
chr1;64990229;65002581;RNA
chr1;65263158;65268788;RNA
chr1;65264868;65268788;RNA
chr1;65332333;65335641;RNA
chr1;65332336;65335641;RNA
chr1;65332337;65335641;RNA
chr1;65332344;65335641;RNA
chr1;65685985;65690889;RNA
chr1;65687466;65690889;RNA
chr1;65687578;65690889;RNA
chr1;65690966;65693632;RNA
chr1;65698287;65702810;RNA
chr1;66078433;66080627;RNA
chr1;66257110;66273273;RNA
chr1;66257220;66273273;RNA
chr1;66257341;66273273;RNA
chr1;66257370;66273273;RNA
chr1;66437040;66443574;RNA
chr1;66437363;66443574;RNA
chr1;66437394;66443574;RNA
chr1;66437399;66443574;RNA
chr1;66474741;66476748;RNA
chr1;66755556;66762308;RNA
chr2;220180;221793;RNA
chr2;442911;448486;RNA
chr2;443403;447876;RNA
chr2;480803;484870;RNA
chr2;480806;484870;RNA
chr2;601872;605606;RNA
chr2;744039;748069;RNA
chr2;787962;791252;RNA
chr2;788038;791252;RNA
chr2;788039;791252;RNA
chr2;788059;791252;RNA
chr2;1183904;1186451;RNA
chr2;1230943;1233076;RNA
chr2;1499852;1503510;RNA
chr2;1658127;1666373;RNA
chr2;1658195;1666373;RNA
chr2;1658797;1666373;RNA
chr2;1659381;1666373;RNA
chr2;1847278;1852336;RNA
chr2;1847299;1852336;RNA
chr2;1931651;1936488;RNA
chr2;2417522;2424066;RNA
chr2;2427568;2432027;RNA
chr2;2472522;2476576;RNA
chr2;2472628;2476576;RNA
chr2;2472699;2476576;RNA
chr2;2474425;2476576;RNA
chr2;2594336;2598531;RNA
chr2;2813510;2816751;RNA
chr2;2942112;2947408;RNA
chr2;2942124;2947408;RNA
chr2;2942148;2947408;RNA
chr2;2956023;2960223;RNA
chr2;3473445;3478963;RNA
chr2;3633946;3638026;RNA
chr2;4197389;4200536;RNA
chr2;4534781;4540068;RNA
chr2;4534813;4540068;RNA
chr2;5181050;5183069;RNA
chr2;5195969;5200682;RNA
chr2;5617048;5622898;RNA
chr2;5664216;5667356;RNA
chr2;5748707;5756017;RNA
chr2;5748869;5756017;RNA
chr2;5748904;5756017;RNA
chr2;5748907;5756017;RNA
chr2;5748956;5756017;RNA
chr2;6242139;6246948;RNA
chr2;6397146;6403210;RNA
chr2;6983269;6985409;RNA
chr2;7320121;7323590;RNA
chr2;7320164;7323590;RNA
chr2;7660978;7666411;RNA
chr2;7660979;7666411;RNA
chr2;7660981;7666411;RNA
chr2;7661005;7666411;RNA
chr2;7661012;7666411;RNA
chr2;7661045;7666411;RNA
chr2;7765307;7767784;RNA
chr2;7765415;7767784;RNA
chr2;7878380;7881597;RNA
chr2;8014889;8018304;RNA
chr2;8062475;8065955;RNA
chr2;8547875;8550769;RNA
chr2;8706148;8717545;RNA
chr2;8833612;8835911;RNA
chr2;9348868;9352551;RNA
chr2;9348870;9352551;RNA
chr2;9513436;9515551;RNA
chr2;9908595;9910839;RNA
chr2;10813691;10823265;RNA
chr2;10927275;10931399;RNA
chr2;11413897;11419047;RNA
chr2;11596966;11600804;RNA
chr2;12138803;12141020;RNA
chr2;12214850;12217833;RNA
chr2;12327625;12334933;RNA
chr2;12377386;12382701;RNA
chr2;12380056;12382701;RNA
chr2;12380346;12382701;RNA
chr2;12623658;12625465;RNA
chr2;13343713;13345692;RNA
chr2;13932988;13935951;RNA
chr2;13933067;13935951;RNA
chr2;13933072;13935951;RNA
chr2;13933080;13935951;RNA
chr2;13955886;13961255;RNA
chr2;14269921;14275422;RNA
chr2;14269940;14275422;RNA
chr2;14269998;14275422;RNA
chr2;14414712;14416942;RNA
chr2;15420048;15426986;RNA
chr2;15420115;15426986;RNA
chr2;15420177;15426986;RNA
chr2;15420267;15426986;RNA
chr2;15420273;15426986;RNA
chr2;15563033;15564754;RNA
chr2;18636203;18639556;RNA
chr2;18636203;18639987;RNA
chr2;18636224;18639987;RNA
chr2;18636302;18639987;RNA
chr2;18636353;18639556;RNA
chr2;18636357;18639987;RNA
chr2;18636741;18639987;RNA
chr2;18706380;18712433;RNA
chr2;18706530;18712433;RNA
chr2;18706533;18712433;RNA
chr2;18766827;18769092;RNA
chr2;18766931;18769092;RNA
chr2;18867405;18869822;RNA
chr2;18911398;18913739;RNA
chr2;19363354;19365165;RNA
chr2;19468983;19471920;RNA
chr2;19469642;19471920;RNA
chr2;19472948;19474989;RNA
chr2;19546364;19551424;RNA
chr2;19546381;19551424;RNA
chr2;19659014;19663528;RNA
chr2;19659017;19663528;RNA
chr2;19659056;19663528;RNA
chr2;19659109;19663528;RNA
chr2;19761566;19763360;RNA
chr2;20334552;20337809;RNA
chr2;20347349;20356556;RNA
chr2;20600811;20606739;RNA
chr2;21164713;21168358;RNA
chr2;22491791;22496890;RNA
chr2;22596596;22608972;RNA
chr2;22596603;22608972;RNA
chr2;22596609;22608972;RNA
chr2;22808669;22814459;RNA
chr2;22808697;22814459;RNA
chr2;22808718;22814459;RNA
chr2;23921614;23930884;RNA
chr2;23931925;23939713;RNA
chr2;23947728;23953674;RNA
chr2;23947791;23953674;RNA
chr2;24078041;24082278;RNA
chr2;24510084;24512080;RNA
chr2;24718946;24726414;RNA
chr2;24718948;24726414;RNA
chr2;24719011;24726414;RNA
chr2;24809055;24812066;RNA
chr2;24890084;24891866;RNA
chr2;24890091;24891866;RNA
chr2;25281580;25283268;RNA
chr2;25577498;25579482;RNA
chr2;25897675;25900884;RNA
chr2;26070741;26076434;RNA
chr2;26481380;26484524;RNA
chr2;26504347;26507945;RNA
chr2;26504388;26507945;RNA
chr2;26667245;26671854;RNA
chr2;26667352;26671854;RNA
chr2;26682569;26684381;RNA
chr2;27175918;27177891;RNA
chr2;27181794;27185866;RNA
chr2;27372685;27377856;RNA
chr2;27627542;27632582;RNA
chr2;27627547;27632582;RNA
chr2;27784714;27792724;RNA
chr2;27784718;27791769;RNA
chr2;27784718;27792724;RNA
chr2;28572997;28592205;RNA
chr2;30273669;30279900;RNA
chr2;30273679;30279900;RNA
chr2;30273703;30279900;RNA
chr2;30273760;30279900;RNA
chr2;30312053;30338850;RNA
chr2;30312071;30332318;RNA
chr2;31302309;31318073;RNA
chr2;31302318;31318073;RNA
chr2;31311577;31318073;RNA
chr2;31311579;31318073;RNA
chr2;31311729;31318073;RNA
chr2;32113924;32115760;RNA
chr2;32813050;32820451;RNA
chr2;33142040;33143895;RNA
chr2;33142040;33148970;RNA
chr2;33390615;33392593;RNA
chr2;33453805;33455857;RNA
chr2;33453822;33455857;RNA
chr2;33528456;33531724;RNA
chr2;34662075;34664048;RNA
chr2;34662079;34664048;RNA
chr2;34841166;34846374;RNA
chr2;34841197;34846374;RNA
chr2;35271210;35273207;RNA
chr2;36868939;36871009;RNA
chr2;36874002;36885797;RNA
chr2;39712171;39714786;RNA
chr2;39932175;39936327;RNA
chr2;40013559;40020995;RNA
chr2;41808800;41830212;RNA
chr2;41821284;41830212;RNA
chr2;42140722;42144383;RNA
chr2;42195823;42281583;RNA
chr2;42219703;42222577;RNA
chr2;42219891;42222577;RNA
chr2;42276521;42281583;RNA
chr2;43732085;43734827;RNA
chr2;44164697;44166865;RNA
chr2;44164714;44166865;RNA
chr2;44164739;44166865;RNA
chr2;44164879;44166865;RNA
chr2;44387343;44396994;RNA
chr2;44387360;44396994;RNA
chr2;44387384;44396994;RNA
chr2;44387386;44396994;RNA
chr2;44387421;44396994;RNA
chr2;44597096;44599115;RNA
chr2;44597097;44599115;RNA
chr2;44852121;44855297;RNA
chr2;45225270;45231234;RNA
chr2;45225281;45231234;RNA
chr2;45225301;45231234;RNA
chr2;45225320;45228666;RNA
chr2;46916247;46920700;RNA
chr2;48878664;48900835;RNA
chr2;48971196;48986081;RNA
chr2;49102705;49110587;RNA
chr2;49102713;49110587;RNA
chr2;49102718;49110587;RNA
chr2;49705916;49717136;RNA
chr2;50270917;50272494;RNA
chr2;50430514;50432755;RNA
chr2;50874632;50876570;RNA
chr2;50907817;50924163;RNA
chr2;53097288;53103178;RNA
chr2;53097302;53103178;RNA
chr2;53097305;53103178;RNA
chr2;53097561;53103178;RNA
chr2;53098399;53103178;RNA
chr2;53098400;53103178;RNA
chr2;53100737;53103178;RNA
chr2;53731546;53733918;RNA
chr2;53731575;53733918;RNA
chr2;53731619;53733918;RNA
chr2;54164761;54177414;RNA
chr2;55750948;55753816;RNA
chr2;55751010;55753816;RNA
chr2;55751029;55753816;RNA
chr2;55751098;55753816;RNA
chr2;55751366;55753816;RNA
chr2;55751381;55753816;RNA
chr2;55751457;55753816;RNA
chr2;57369339;57372265;RNA
chr2;59338553;59341353;RNA
chr2;61455023;61457170;RNA
chr2;63074310;63078323;RNA
chr2;63237062;63240822;RNA
chr2;63876256;64163155;RNA
chr2;65523791;65526084;RNA
chr2;66601351;66610609;RNA
chr2;72341156;72472951;RNA
chr2;72442800;72450124;RNA
chr2;72442812;72450124;RNA
chr2;73130282;73134576;RNA
chr2;73487960;73489718;RNA
chr2;74775571;74781941;RNA
chr2;74775617;74781941;RNA
chr2;74775627;74781941;RNA
chr2;74775643;74781941;RNA
chr2;76491999;76494448;RNA
chr2;76491999;76515087;RNA
chr2;76512601;76515087;RNA
chr2;77950667;77955190;RNA
chr2;79340224;79345764;RNA
chr2;79584687;79602182;RNA
chr2;79599710;79602182;RNA
chr2;79599710;79608081;RNA
chr2;79599710;79613473;RNA
chr2;79599728;79614979;RNA
chr2;79599728;79617107;RNA
chr2;79599756;79607172;RNA
chr2;80643845;80646913;RNA
chr2;80701275;80705362;RNA
chr2;80779554;80782612;RNA
chr2;82345292;82350059;RNA
chr2;82910712;82914467;RNA
chr2;84411553;84417654;RNA
chr2;84411704;84417654;RNA
chr2;85411554;85416018;RNA
chr2;85419864;85423797;RNA
chr2;85651045;85653432;RNA
chr2;85651045;85654107;RNA
chr2;86078592;86086136;RNA
chr2;86081199;86085294;RNA
chr2;86959335;86964526;RNA
chr2;87037234;87043201;RNA
chr2;87054439;87057925;RNA
chr2;87706587;87713048;RNA
chr2;87706653;87713048;RNA
chr2;87706653;87736333;RNA
chr2;87706693;87712114;RNA
chr2;87751191;87754679;RNA
chr2;87755129;87761359;RNA
chr2;89378827;89380793;RNA
chr2;89705722;89713648;RNA
chr2;90253549;90258534;RNA
chr2;90309608;90313251;RNA
chr2;90760078;90763572;RNA
chr2;91437009;91440947;RNA
chr2;91437020;91440947;RNA
chr2;91437242;91440947;RNA
chr2;91778007;91783518;RNA
chr2;91779962;91783518;RNA
chr2;92284238;92287590;RNA
chr2;92599401;92607401;RNA
chr2;93503484;93514920;RNA
chr2;93503485;93512944;RNA
chr2;93503485;93514920;RNA
chr2;93655725;93665198;RNA
chr2;94115069;94118071;RNA
chr3;105254;109774;RNA
chr3;696421;709526;RNA
chr3;880825;882538;RNA
chr3;1248853;1251594;RNA
chr3;1571413;1573838;RNA
chr3;1578552;1582178;RNA
chr3;1593126;1595194;RNA
chr3;1903111;1904774;RNA
chr3;2017172;2023045;RNA
chr3;2017272;2023045;RNA
chr3;2017278;2023045;RNA
chr3;2046526;2050817;RNA
chr3;2084715;2089655;RNA
chr3;2108158;2110382;RNA
chr3;2108323;2110382;RNA
chr3;2108744;2110382;RNA
chr3;2694635;2703864;RNA
chr3;2925553;2929287;RNA
chr3;2925569;2929287;RNA
chr3;2925605;2929287;RNA
chr3;2955502;2957299;RNA
chr3;3325545;3329377;RNA
chr3;3396612;3400836;RNA
chr3;4480609;4485396;RNA
chr3;4652785;4659108;RNA
chr3;4652820;4659108;RNA
chr3;4652855;4659108;RNA
chr3;4652868;4659108;RNA
chr3;4652875;4659108;RNA
chr3;4652899;4659108;RNA
chr3;4764612;4767391;RNA
chr3;4803667;4815560;RNA
chr3;4803784;4815560;RNA
chr3;4832928;4879867;RNA
chr3;4832940;4879867;RNA
chr3;5521026;5526472;RNA
chr3;5549777;5551458;RNA
chr3;5576949;5585987;RNA
chr3;5576975;5585987;RNA
chr3;6204026;6209275;RNA
chr3;6716229;6725627;RNA
chr3;6716232;6725627;RNA
chr3;6716274;6725627;RNA
chr3;6716379;6725704;RNA
chr3;6799339;6804789;RNA
chr3;6829260;6834497;RNA
chr3;6829272;6834497;RNA
chr3;6986081;6987885;RNA
chr3;7710156;7712659;RNA
chr3;7861391;7863540;RNA
chr3;8008779;8011584;RNA
chr3;8304723;8311185;RNA
chr3;8688455;8696615;RNA
chr3;9073040;9075887;RNA
chr3;9924964;9932267;RNA
chr3;9925716;9932267;RNA
chr3;12605944;12608532;RNA
chr3;13318901;13327841;RNA
chr3;13323337;13327841;RNA
chr3;16763881;16766494;RNA
chr3;17145931;17219097;RNA
chr3;17177108;17220539;RNA
chr3;17197675;17220539;RNA
chr3;17367599;17370625;RNA
chr3;18813443;18816879;RNA
chr3;19316436;19318189;RNA
chr3;20931573;20934621;RNA
chr3;21246557;21249285;RNA
chr3;21469535;21472046;RNA
chr3;21496516;21505865;RNA
chr3;21609671;21619829;RNA
chr3;21609688;21619829;RNA
chr3;22025175;22033549;RNA
chr3;24090722;24124752;RNA
chr3;24092205;24124752;RNA
chr3;24111728;24124752;RNA
chr3;24114739;24124752;RNA
chr3;24115083;24124752;RNA
chr3;24291814;24308843;RNA
chr3;24291825;24308843;RNA
chr3;24291832;24308843;RNA
chr3;24302117;24308843;RNA
chr3;25355489;25358298;RNA
chr3;25434891;25440252;RNA
chr3;26182546;26184355;RNA
chr3;27099658;27117046;RNA
chr3;27099727;27117046;RNA
chr3;28160484;28162794;RNA
chr3;28160584;28164826;RNA
chr3;30307943;30322084;RNA
chr3;30453959;30456619;RNA
chr3;30454197;30456619;RNA
chr3;33707262;33710421;RNA
chr3;34086628;34095626;RNA
chr3;34304176;34321252;RNA
chr3;34576636;34585465;RNA
chr3;36355146;36358220;RNA
chr3;36438639;36441899;RNA
chr3;36841941;36855373;RNA
chr3;36841942;36855373;RNA
chr3;36843243;36855373;RNA
chr3;36845491;36855373;RNA
chr3;36845538;36855373;RNA
chr3;36845595;36855373;RNA
chr3;38542260;38543910;RNA
chr3;39414953;39426005;RNA
chr3;39414999;39425527;RNA
chr3;39415094;39426005;RNA
chr3;39977196;39989137;RNA
chr3;40044705;40048046;RNA
chr3;40436495;40438548;RNA
chr3;40747354;40749690;RNA
chr3;40747354;40750538;RNA
chr3;41222994;41232592;RNA
chr3;41223036;41225763;RNA
chr3;41223036;41228798;RNA
chr3;41223096;41232592;RNA
chr3;41223240;41228798;RNA
chr3;41279559;41281963;RNA
chr3;41792820;41798578;RNA
chr3;41792919;41798578;RNA
chr3;43727831;43730982;RNA
chr3;44403171;44408844;RNA
chr3;44572581;44587920;RNA
chr3;44602358;44606175;RNA
chr3;44689639;44695496;RNA
chr3;44689701;44695496;RNA
chr3;45663032;45665822;RNA
chr3;45663132;45665822;RNA
chr3;45663847;45665822;RNA
chr3;47253703;47256808;RNA
chr3;47374073;47376769;RNA
chr3;47604694;47606753;RNA
chr3;48685730;48706327;RNA
chr3;48711245;48716092;RNA
chr3;48711304;48716092;RNA
chr3;49187266;49235417;RNA
chr3;49188496;49235441;RNA
chr3;49232822;49235441;RNA
chr3;49297734;49299624;RNA
chr3;49297746;49299624;RNA
chr3;49492839;49495116;RNA
chr3;50342628;50345842;RNA
chr3;50342630;50345842;RNA
chr3;50342644;50345842;RNA
chr3;50558711;50560805;RNA
chr3;50558738;50560805;RNA
chr3;52057949;52062388;RNA
chr3;53180916;53184999;RNA
chr3;53203319;53243358;RNA
chr3;53206941;53230264;RNA
chr3;53725508;53728835;RNA
chr3;53959164;53960992;RNA
chr3;54648964;54705677;RNA
chr3;54666224;54705677;RNA
chr4;293656;310760;RNA
chr4;346311;349103;RNA
chr4;623258;632440;RNA
chr4;623261;632440;RNA
chr4;758507;771031;RNA
chr4;828136;831441;RNA
chr4;1123389;1125212;RNA
chr4;1138262;1144659;RNA
chr4;1195515;1199034;RNA
chr4;1261538;1279377;RNA
chr4;1303880;1306405;RNA
chr4;1460647;1462384;RNA
chr4;1725774;1727978;RNA
chr4;1725779;1727978;RNA
chr4;1725790;1727978;RNA
chr4;1725819;1727978;RNA
chr4;1725830;1727978;RNA
chr4;1726038;1727978;RNA
chr4;1726046;1727978;RNA
chr4;1726059;1727978;RNA
chr4;1726061;1727978;RNA
chr4;1831428;1837372;RNA
chr4;1831428;1837774;RNA
chr4;2523805;2527743;RNA
chr4;2527316;2530331;RNA
chr4;2528363;2530331;RNA
chr4;3052933;3056441;RNA
chr4;3170074;3174005;RNA
chr4;3170083;3174082;RNA
chr4;3174418;3178461;RNA
chr4;3306982;3309614;RNA
chr4;3307129;3309614;RNA
chr4;3580823;3582873;RNA
chr4;3633710;3643449;RNA
chr4;3633710;3643634;RNA
chr4;3633727;3642866;RNA
chr4;3869112;3871664;RNA
chr4;3952732;3966518;RNA
chr4;3974370;3977482;RNA
chr4;3974390;3976017;RNA
chr4;4154171;4157326;RNA
chr4;4382465;4390955;RNA
chr4;4383711;4390955;RNA
chr4;4426033;4429183;RNA
chr4;4426103;4429183;RNA
chr4;4672322;4675043;RNA
chr4;4714441;4724456;RNA
chr4;4714559;4724408;RNA
chr4;5034091;5036933;RNA
chr4;5244196;5249575;RNA
chr4;5531882;5534014;RNA
chr4;5727780;5733298;RNA
chr4;6160345;6162382;RNA
chr4;6222602;6224887;RNA
chr4;6335369;6337674;RNA
chr4;6960000;6969204;RNA
chr4;7193680;7196002;RNA
chr4;7240184;7247716;RNA
chr4;8085600;8088679;RNA
chr4;8169109;8170736;RNA
chr4;8359912;8362484;RNA
chr4;8483622;8487060;RNA
chr4;8632596;8638953;RNA
chr4;8879888;8881716;RNA
chr4;9690129;9701270;RNA
chr4;9692036;9701270;RNA
chr4;9692145;9701270;RNA
chr4;9968398;9977513;RNA
chr4;10508742;10517110;RNA
chr4;11065077;11066978;RNA
chr4;11164273;11170585;RNA
chr4;11461386;11467251;RNA
chr4;11522289;11526004;RNA
chr4;11522315;11525811;RNA
chr4;11522321;11526004;RNA
chr4;12274811;12277805;RNA
chr4;13993257;13996338;RNA
chr4;15067105;15073351;RNA
chr4;16134106;16139510;RNA
chr4;18427376;18429423;RNA
chr4;19088755;19093165;RNA
chr4;19088767;19093165;RNA
chr4;19088779;19093165;RNA
chr4;19088818;19093165;RNA
chr4;19088855;19093165;RNA
chr4;19088858;19093165;RNA
chr4;20021208;20023352;RNA
chr4;20841523;20848052;RNA
chr4;21024500;21027916;RNA
chr4;21024501;21027916;RNA
chr4;21024513;21027916;RNA
chr4;21024514;21027916;RNA
chr4;21024553;21027916;RNA
chr4;24740233;24749451;RNA
chr4;26470821;26476002;RNA
chr4;26510878;26513201;RNA
chr4;30722140;30737386;RNA
chr4;32509173;32521135;RNA
chr4;32927988;32930914;RNA
chr4;33917778;33931655;RNA
chr4;35257818;35264003;RNA
chr4;35257841;35264003;RNA
chr4;35257851;35264003;RNA
chr4;35257886;35264003;RNA
chr4;36266095;36270128;RNA
chr4;36266097;36270128;RNA
chr4;36266100;36270128;RNA
chr4;36266101;36270128;RNA
chr4;36274058;36277355;RNA
chr4;37715642;37719845;RNA
chr4;37715681;37719845;RNA
chr4;39958492;39961984;RNA
chr4;40115438;40118894;RNA
chr4;40115438;40119079;RNA
chr4;40115443;40118894;RNA
chr4;40115443;40119337;RNA
chr4;40115457;40118894;RNA
chr4;40115457;40119337;RNA
chr4;40115486;40119337;RNA
chr4;40184066;40190150;RNA
chr4;41908416;41912416;RNA
chr4;41908417;41912416;RNA
