chr;start;end;stack
chr2;7973156;7973228;tRNA
chr2;8055096;8055168;tRNA
chr2;8230367;8230439;tRNA
chr2;8231038;8231109;tRNA
chr2;8486391;8486497;snoRNA
chr2;8659325;8659397;tRNA
chr2;8659996;8660067;tRNA
chr2;8813966;8814037;tRNA
chr2;9069105;9069176;tRNA
chr2;9551007;9551079;tRNA
chr2;9889522;9889593;tRNA
chr2;11093297;11093369;tRNA
chr2;11574372;11574460;tRNA
chr2;12103089;12103160;tRNA
chr2;12310635;12310714;tRNA
chr2;13944961;13945032;tRNA
chr2;13945604;13945675;tRNA
chr2;14662426;14662498;tRNA
chr2;14781494;14781573;snoRNA
chr2;15753136;15753208;tRNA
chr2;15862287;15862360;tRNA
chr2;15982604;15982740;snoRNA
chr2;16739627;16739697;tRNA
chr2;16739846;16739916;tRNA
chr2;17251355;17251491;snoRNA
chr2;17286489;17286625;snoRNA
chr2;18223940;18224023;tRNA
chr2;18428745;18428816;tRNA
chr2;18807308;18807393;snoRNA
chr2;18908664;18908735;tRNA
chr2;19171736;19171887;snoRNA
chr2;19261140;19261213;tRNA
chr2;19336855;19336928;tRNA
chr2;19418089;19418161;tRNA
chr2;19865753;19865825;tRNA
chr2;19957540;19957612;tRNA
chr2;20726898;20726969;tRNA
chr2;20734115;20734186;tRNA
chr2;20735416;20735487;tRNA
chr2;20736469;20736540;tRNA
chr2;20736983;20737054;tRNA
chr2;20738191;20738262;tRNA
chr2;21163165;21163238;tRNA
chr2;21463128;21463223;snoRNA
chr2;21703280;21703363;tRNA
chr2;22144543;22144626;tRNA
chr2;22350224;22350308;tRNA
chr2;22358988;22359071;tRNA
chr2;22421626;22421710;tRNA
chr2;22430916;22430999;tRNA
chr2;23549035;23549108;tRNA
chr2;24804814;24804886;tRNA
chr2;26505620;26505711;snoRNA
chr2;26505890;26505981;snoRNA
chr2;26559163;26559234;tRNA
chr2;27258845;27258951;snoRNA
chr2;30233929;30234077;snoRNA
chr2;30238339;30238420;tRNA
chr2;30587050;30587156;snoRNA
chr2;31233236;31233320;snoRNA
chr2;32687401;32687482;tRNA
chr2;32846780;32846909;snoRNA
chr2;34402638;34402709;tRNA
chr2;37238535;37238622;tRNA
chr2;41312074;41312140;tRNA
chr2;42178960;42179066;snoRNA
chr2;43026660;43026731;tRNA
chr2;43202436;43202507;tRNA
chr2;43376454;43376560;snoRNA
chr2;44738421;44738504;snoRNA
chr2;44738687;44738780;snoRNA
chr2;45679507;45679613;snoRNA
chr2;46246378;46246450;tRNA
chr2;46456582;46456698;snoRNA
chr2;47845874;47845980;snoRNA
chr2;47873201;47873307;snoRNA
chr2;58944945;58945018;tRNA
chr2;62400643;62400750;snoRNA
chr2;65794095;65794201;snoRNA
chr2;65989994;65990099;snoRNA
chr2;67331200;67331346;snoRNA
chr2;68054136;68054210;tRNA
chr2;71328088;71328195;snoRNA
chr2;71740006;71740112;snoRNA
chr2;72554147;72554216;tRNA
chr2;73830763;73830881;rRNA
chr2;73831275;73831393;rRNA
chr2;73831804;73831922;rRNA
chr2;73832321;73832413;rRNA
chr2;73840422;73840541;rRNA
chr2;73840954;73841072;rRNA
chr2;73841557;73841675;rRNA
chr2;73898599;73898719;rRNA
chr2;73899111;73899227;rRNA
chr2;73899622;73899736;rRNA
chr2;79871396;79871501;snoRNA
chr2;79882973;79883079;snoRNA
chr2;81787206;81787279;tRNA
chr2;81826171;81826242;tRNA
chr2;81826334;81826405;tRNA
chr2;82893428;82893509;tRNA
chr2;82893628;82893709;tRNA
chr2;84977936;84978007;tRNA
chr2;84981007;84981093;snoRNA
chr2;85260498;85260584;snoRNA
chr2;85260685;85260794;snoRNA
chr2;85630982;85631053;tRNA
chr2;85643012;85643084;tRNA
chr2;85645814;85645947;snoRNA
chr2;87821292;87821398;snoRNA
chr2;88227897;88228029;snoRNA
chr2;91283148;91283228;tRNA
chr2;91587770;91587857;snoRNA
chr2;91587869;91587939;tRNA
chr2;92427321;92427406;tRNA
chr2;92489232;92489305;tRNA
chr2;92857815;92857886;tRNA
chr2;93024917;93024989;tRNA
chr2;93443022;93443093;tRNA
chr2;93623452;93623523;tRNA
chr2;94082740;94082812;tRNA
chr2;94096147;94096219;tRNA
chr3;180976;181048;tRNA
chr3;532855;532931;snoRNA
chr3;533053;533136;snoRNA
chr3;920779;920852;tRNA
chr3;1267287;1267358;tRNA
chr3;1391148;1391220;tRNA
chr3;1646957;1647027;tRNA
chr3;1800479;1800612;snoRNA
chr3;2109579;2109683;snoRNA
chr3;2860849;2860922;tRNA
chr3;3044587;3044647;snoRNA
chr3;4980344;4980414;tRNA
chr3;5311519;5311663;snoRNA
chr3;5602062;5602133;tRNA
chr3;6894774;6894855;tRNA
chr3;8371256;8371340;tRNA
chr3;9616793;9616899;snoRNA
chr3;11255824;11255930;snoRNA
chr3;11496162;11496269;snoRNA
chr3;11842314;11842385;tRNA
chr3;14739685;14739791;snoRNA
chr3;14870814;14870920;snoRNA
chr3;15234174;15234271;snoRNA
chr3;17914669;17914776;snoRNA
chr3;26271379;26271450;tRNA
chr3;41274844;41274950;snoRNA
chr3;43295480;43295586;snoRNA
chr3;44207391;44207543;snoRNA
chr3;44495665;44495817;snoRNA
chr3;45028715;45028802;tRNA
chr3;45366176;45366263;tRNA
chr3;47365329;47365436;snoRNA
chr3;49035924;49036030;snoRNA
chr3;51536033;51536161;rRNA
chr3;53224156;53224258;snoRNA
chr3;54241800;54241902;snoRNA
chr3;54304119;54304221;snoRNA
chr3;54304412;54304496;snoRNA
chr4;165753;165832;snoRNA
chr4;166139;166217;snoRNA
chr4;166625;166719;snoRNA
chr4;166969;167053;snoRNA
chr4;622582;622653;tRNA
chr4;2102540;2102612;tRNA
chr4;2225680;2225753;tRNA
chr4;2610112;2610185;tRNA
chr4;3839152;3839293;snoRNA
chr4;3839655;3839802;snoRNA
chr4;4393024;4393105;tRNA
chr4;5102574;5102733;snoRNA
chr4;5693800;5693880;tRNA
chr4;5865937;5866030;snoRNA
chr4;5890974;5891047;tRNA
chr4;6156863;6156934;tRNA
chr4;6216037;6216108;tRNA
chr4;8808374;8808445;tRNA
chr4;10499613;10499684;tRNA
chr4;10500286;10500357;tRNA
chr4;10500958;10501029;tRNA
chr4;10742425;10742495;tRNA
chr4;12233922;12233994;tRNA
chr4;12234114;12234186;tRNA
chr4;12435625;12435705;tRNA
chr4;12611700;12611772;tRNA
chr4;13991441;13991627;snoRNA
chr4;14202507;14202693;snoRNA
chr4;14661911;14661984;tRNA
chr4;15171512;15171583;tRNA
chr4;15690266;15690345;tRNA
chr4;16078188;16078267;tRNA
chr4;17022800;17022905;snoRNA
chr4;17078756;17078862;snoRNA
chr4;17155024;17155130;snoRNA
chr4;17456255;17456361;snoRNA
chr4;17755821;17755892;tRNA
chr4;17761063;17761134;tRNA
chr4;17771909;17771980;tRNA
chr4;18464465;18464621;snoRNA
chr4;18465388;18465552;snoRNA
chr4;18466329;18466486;snoRNA
chr4;19121237;19121343;snoRNA
chr4;20854877;20854950;tRNA
chr4;21176684;21176790;snoRNA
chr4;27339370;27339476;snoRNA
chr4;29745884;29745990;snoRNA
chr4;31054495;31054628;snoRNA
chr4;32903569;32903675;snoRNA
chr4;42174085;42174190;snoRNA
chr4;45193257;45193330;tRNA
chr4;45253000;45253077;snoRNA
chr4;45253454;45253538;snoRNA
chr4;45253673;45253745;snoRNA
chr4;45253993;45254084;snoRNA
chr4;45254202;45254283;snoRNA
chr4;45500794;45500867;tRNA
chr4;45568900;45568977;snoRNA
chr4;45569354;45569438;snoRNA
chr4;45569573;45569645;snoRNA
chr4;45569893;45569984;snoRNA
chr4;45570102;45570183;snoRNA
chr4;46765702;46765756;tRNA
chr4;46997109;46997189;tRNA
chr4;47175433;47175513;tRNA
chr4;47409662;47409733;tRNA
chr4;48120818;48120890;tRNA
chr4;48123319;48123391;tRNA
chr5;1232677;1232748;tRNA
chr5;1233175;1233246;tRNA
chr5;1234174;1234245;tRNA
chr5;1235172;1235243;tRNA
chr5;1235672;1235743;tRNA
chr5;1236170;1236241;tRNA
chr5;1236670;1236741;tRNA
chr5;1237170;1237240;tRNA
chr5;1238110;1238181;tRNA
chr5;1238607;1238677;tRNA
chr5;1239106;1239177;tRNA
chr5;1239604;1239675;tRNA
chr5;1240104;1240175;tRNA
chr5;1240603;1240674;tRNA
chr5;1277240;1277311;tRNA
chr5;1277715;1277786;tRNA
chr5;1309011;1309082;tRNA
chr5;2088914;2089020;snoRNA
chr5;3352172;3352278;snoRNA
chr5;3814019;3814090;tRNA
chr5;4094023;4094129;snoRNA
chr5;5030769;5030842;tRNA
chr5;5031091;5031207;rRNA
chr5;5560105;5560211;snoRNA
chr5;7628483;7628554;tRNA
chr5;9320333;9320439;snoRNA
chr5;10159210;10159283;tRNA
chr5;10174362;10174435;tRNA
chr5;11126736;11126842;snoRNA
chr5;11635857;11635958;snoRNA
chr5;13431374;13431481;snoRNA
chr5;22626396;22626502;snoRNA
chr5;24630753;24630859;snoRNA
chr5;28700130;28700356;snoRNA
chr5;28700426;28700584;snoRNA
chr5;28700678;28700763;snoRNA
chr5;29346927;29347000;tRNA
chr5;30343662;30343747;tRNA
chr5;31232122;31232194;tRNA
chr5;33074680;33074786;snoRNA
chr5;37153091;37153163;tRNA
chr5;37748386;37748467;tRNA
chr5;38740600;38740671;tRNA
chr5;38744412;38744485;tRNA
chr5;38966489;38966630;snoRNA
chr5;38967271;38967409;snoRNA
chr5;38967667;38967787;snoRNA
chr5;38968036;38968156;snoRNA
chr5;38968441;38968534;snoRNA
chr5;38968615;38968706;snoRNA
chr5;38968938;38969093;snoRNA
chr5;40058162;40058234;tRNA
chr5;40316781;40316861;snoRNA
chr5;40490673;40490769;snoRNA
chr5;40490841;40490930;snoRNA
chr5;40917068;40917155;tRNA
chr5;41310095;41310193;snoRNA
chr5;41813886;41813957;tRNA
chr5;42846809;42846881;tRNA
chr5;43240023;43240129;snoRNA
chr5;43558933;43559033;snoRNA
chr5;43831257;43831331;tRNA
chr5;43931738;43931816;snoRNA
chr5;44677961;44678070;snoRNA
chr5;44899103;44899176;tRNA
chr5;45797096;45797167;tRNA
chr5;45912735;45912807;tRNA
chr5;45986193;45986274;tRNA
chr5;46318025;46318097;tRNA
chr5;46473207;46473277;tRNA
chr5;46553449;46553520;tRNA
chr5;46601655;46601736;snoRNA
chr5;46603004;46603083;snoRNA
chr5;46614968;46615039;tRNA
chr5;46845282;46845354;tRNA
chr5;47092811;47092881;tRNA
chr5;47093829;47093899;tRNA
chr5;47684639;47684711;tRNA
chr5;48655696;48655793;snoRNA
chr5;48902129;48902235;snoRNA
chr6;786737;786816;tRNA
chr6;797099;797169;tRNA
chr6;1058566;1058641;snoRNA
chr6;1133021;1133093;tRNA
chr6;1136280;1136352;tRNA
chr6;1809308;1809378;tRNA
chr6;1864495;1864568;tRNA
chr6;2145109;2145176;tRNA
chr6;2335004;2335075;tRNA
chr6;2541422;2541510;tRNA
chr6;2552460;2552533;tRNA
chr6;2574477;2574549;tRNA
chr6;2956129;2956200;tRNA
chr6;2956359;2956430;tRNA
chr6;3986003;3986075;tRNA
chr6;4062875;4062947;tRNA
chr6;4065764;4065836;tRNA
chr6;4110082;4110164;tRNA
chr6;4224000;4224080;tRNA
chr6;4930919;4931061;snoRNA
chr6;4934953;4935032;tRNA
chr6;5822325;5822396;tRNA
chr6;5959786;5959858;tRNA
chr6;7144586;7144658;tRNA
chr6;7218004;7218085;tRNA
chr6;7223118;7223199;tRNA
chr6;8315152;8315232;tRNA
chr6;8315337;8315417;tRNA
chr6;8315592;8315672;tRNA
chr6;8386941;8387022;tRNA
chr6;8460647;8460734;snoRNA
chr6;8460939;8461022;snoRNA
chr6;8461220;8461319;snoRNA
chr6;8461507;8461610;snoRNA
chr6;9436930;9437001;tRNA
chr6;10438900;10439038;snoRNA
chr6;10439200;10439337;snoRNA
chr6;10635136;10635217;tRNA
chr6;10758512;10758650;snoRNA
chr6;10758812;10758949;snoRNA
chr6;11132646;11132725;snoRNA
chr6;14301413;14301486;tRNA
chr6;15109181;15109312;snoRNA
chr6;15363577;15363658;tRNA
chr6;15478539;15478611;tRNA
chr6;16813420;16813491;tRNA
chr6;16813783;16813854;tRNA
chr6;16814481;16814552;tRNA
chr6;17859275;17859358;tRNA
chr6;18476609;18476680;tRNA
chr6;19702589;19702695;snoRNA
chr6;19870699;19870772;tRNA
chr6;20106782;20106855;tRNA
chr6;21135421;21135494;tRNA
chr6;21407636;21407707;tRNA
chr6;24067952;24068063;rRNA
chr6;24638823;24638964;rRNA
chr6;24696631;24696772;rRNA
chr6;24892091;24892180;snoRNA
chr6;25021925;25022014;snoRNA
chr6;25029081;25029192;rRNA
chr6;25083658;25083747;snoRNA
chr6;25129359;25129448;snoRNA
chr6;27826789;27826896;snoRNA
chr6;28260188;28260261;tRNA
chr6;30522558;30522664;snoRNA
chr6;32593852;32593958;snoRNA
chr6;37001968;37002074;snoRNA
chr6;37043797;37043903;snoRNA
chr6;37065088;37065198;snoRNA
chr6;40647918;40648032;snoRNA
chr6;40648511;40648586;snoRNA
chr6;47567275;47567453;snoRNA
chr6;61860896;61860970;tRNA
chr6;62534928;62535001;tRNA
chr6;62535124;62535197;tRNA
chr6;64996995;64997081;tRNA
chr6;64998341;64998413;tRNA
chr6;66083480;66083553;tRNA
chr6;66087455;66087528;tRNA
chr6;66146632;66146705;tRNA
chr6;66149965;66150038;tRNA
chr6;67811150;67811221;tRNA
chr6;67988433;67988504;tRNA
chr7;317792;317863;tRNA
chr7;444765;444837;tRNA
chr7;492392;492472;tRNA
chr7;989862;989933;tRNA
chr7;1117703;1117774;tRNA
chr7;1458284;1458355;tRNA
chr7;1489958;1490058;snoRNA
chr7;1490320;1490462;snoRNA
chr7;1990600;1990680;snoRNA
chr7;1990796;1990872;snoRNA
chr7;1991235;1991326;snoRNA
chr7;2127544;2127634;tRNA
chr7;2301873;2301953;tRNA
chr7;2526017;2526089;tRNA
chr7;2526177;2526249;tRNA
chr7;2644919;2644990;tRNA
chr7;2875089;2875161;tRNA
chr7;2899034;2899107;tRNA
chr7;2976386;2976457;tRNA
chr7;3104981;3105052;tRNA
chr7;3105137;3105208;tRNA
chr7;3588136;3588207;tRNA
chr7;3767473;3767565;snoRNA
chr7;3993907;3993978;tRNA
chr7;5389520;5389593;tRNA
chr7;5540845;5540918;tRNA
chr7;5709254;5709363;snoRNA
chr7;5709474;5709560;snoRNA
chr7;6283079;6283160;tRNA
chr7;6283229;6283302;tRNA
chr7;6283379;6283452;tRNA
chr7;6676406;6676524;rRNA
chr7;6779713;6779785;tRNA
chr7;6865861;6865932;tRNA
chr7;7005438;7005509;tRNA
chr7;7258725;7258796;tRNA
chr7;7356521;7356592;tRNA
chr7;7660466;7660537;tRNA
chr7;7924876;7924947;tRNA
chr7;7972578;7972650;tRNA
chr7;8009129;8009201;tRNA
chr7;8482604;8482677;tRNA
chr7;8483062;8483135;tRNA
chr7;8483987;8484060;tRNA
chr7;8484440;8484513;tRNA
chr7;8485355;8485428;tRNA
chr7;8485818;8485891;tRNA
chr7;8486810;8486883;tRNA
chr7;8578289;8578360;tRNA
chr7;9120160;9120243;tRNA
chr7;9122173;9122256;tRNA
chr7;9705594;9705666;tRNA
chr7;9886968;9887039;tRNA
chr7;10023306;10023387;tRNA
chr7;10108866;10108965;snoRNA
chr7;10109147;10109257;snoRNA
chr7;11248355;11248427;tRNA
chr7;11432485;11432557;tRNA
chr7;11669698;11669779;tRNA
chr7;11696261;11696359;snoRNA
chr7;11696510;11696595;snoRNA
chr7;12994091;12994175;tRNA
chr7;12994590;12994678;tRNA
chr7;13047652;13047736;tRNA
chr7;13048152;13048241;tRNA
chr7;13065433;13065505;tRNA
chr7;13250222;13250293;tRNA
chr7;13318747;13318819;tRNA
chr7;14036479;14036552;tRNA
chr7;14094360;14094431;tRNA
chr7;15328844;15328914;tRNA
chr7;15640311;15640456;snoRNA
chr7;15640507;15640631;snoRNA
chr7;15640774;15640898;snoRNA
chr7;15641230;15641372;snoRNA
chr7;15641528;15641652;snoRNA
chr7;15642039;15642185;snoRNA
chr7;15642612;15642703;snoRNA
chr7;15642868;15643018;snoRNA
chr7;15643877;15643984;snoRNA
chr7;16266909;16266980;tRNA
chr7;16267251;16267322;tRNA
chr7;16267790;16267861;tRNA
chr7;16269599;16269670;tRNA
chr7;16494634;16494779;snoRNA
chr7;16494830;16494954;snoRNA
chr7;16495097;16495221;snoRNA
chr7;16495553;16495694;snoRNA
chr7;16495851;16495975;snoRNA
chr7;16496361;16496506;snoRNA
chr7;16496935;16497026;snoRNA
chr7;16497192;16497342;snoRNA
chr7;16498187;16498294;snoRNA
chr7;16851893;16852037;snoRNA
chr7;16852090;16852214;snoRNA
chr7;16852357;16852481;snoRNA
chr7;16852815;16852958;snoRNA
chr7;16853116;16853239;snoRNA
chr7;16853623;16853768;snoRNA
chr7;16854197;16854288;snoRNA
chr7;16854454;16854604;snoRNA
chr7;16855441;16855548;snoRNA
chr7;17072413;17072484;tRNA
chr7;17072755;17072826;tRNA
chr7;17073294;17073365;tRNA
chr7;17075098;17075169;tRNA
chr7;19439620;19439739;rRNA
chr7;23230103;23230265;snoRNA
chr7;23233312;23233489;snoRNA
chr7;24388853;24388930;snoRNA
chr7;27743251;27743358;snoRNA
chr7;28706472;28706578;snoRNA
chr7;29959607;29959713;snoRNA
chr7;32179172;32179270;snoRNA
chr7;34885098;34888490;rRNA
chr7;34888702;34888857;rRNA
chr7;34889095;34890903;rRNA
chr7;34907312;34907418;snoRNA
chr7;42454472;42454578;snoRNA
chr7;42883919;42884022;snoRNA
chr7;43134402;43134473;tRNA
chr7;43135321;43135379;tRNA
chr7;43135637;43135753;rRNA
chr7;44984196;44984302;snoRNA
chr7;45440517;45440623;snoRNA
chr7;46692175;46692248;tRNA
chr8;793562;793634;tRNA
chr8;971765;971846;tRNA
chr8;1343770;1343841;tRNA
chr8;1343940;1344011;tRNA
chr8;2632167;2632263;snoRNA
chr8;2632356;2632445;snoRNA
chr8;2632546;2632641;snoRNA
chr8;2874123;2874194;tRNA
chr8;2946628;2946709;snoRNA
chr8;3099848;3099919;tRNA
chr8;3296711;3296795;tRNA
chr8;4069814;4069885;tRNA
chr8;4069988;4070059;tRNA
chr8;4829878;4829951;tRNA
chr8;4830028;4830101;tRNA
chr8;7281564;7281670;snoRNA
chr8;8749816;8749993;snoRNA
chr8;8919450;8919627;snoRNA
chr8;8945283;8945459;snoRNA
chr8;10647633;10647739;snoRNA
chr8;11584273;11584345;tRNA
chr8;14702077;14702187;snoRNA
chr8;15163430;15163537;snoRNA
chr8;21041377;21041483;snoRNA
chr8;24153116;24153222;snoRNA
chr8;26665803;26665909;snoRNA
chr8;31156307;31156386;tRNA
chr8;31245840;31245919;tRNA
chr8;37514962;37515033;tRNA
chr8;37700029;37700100;tRNA
chr8;37915287;37915379;tRNA
chr8;37920650;37920721;tRNA
chr8;37923406;37923478;tRNA
chr8;37932151;37932222;tRNA
chr8;38063999;38064070;tRNA
chr8;41429089;41429195;snoRNA
chr8;43159855;43159935;tRNA
chr8;43291115;43291220;snoRNA
chr8;43936293;43936412;rRNA
chr8;44791006;44791149;rRNA
chr8;48999844;48999950;snoRNA
chr8;49457535;49457641;snoRNA
chr8;51958926;51958998;tRNA
chr8;51992183;51992361;snoRNA
chr8;51992522;51992679;snoRNA
chr8;51993006;51993092;snoRNA
chr8;51993152;51993288;snoRNA
chr8;52771664;52771736;tRNA
chr8;54210538;54210629;snoRNA
chr8;55204324;55204395;tRNA
chr8;55232880;55232972;tRNA
chr8;57711755;57711825;tRNA
chr8;57797578;57797648;tRNA
chr8;58208667;58208739;tRNA
chr8;58652977;58653057;tRNA
chr8;58713578;58713649;tRNA
chr8;59115220;59115320;snoRNA
chr8;59287536;59287609;tRNA
chr8;59792650;59792721;tRNA
chr8;59798017;59798090;tRNA
chr8;60303164;60303236;tRNA
chr8;60387863;60387934;tRNA
chr8;60601451;60601522;tRNA
chr8;60777667;60777803;snoRNA
chr8;61096056;61096128;tRNA
chr8;61319323;61319393;tRNA
chr8;61431936;61432009;tRNA
chr8;61594545;61594627;tRNA
chr8;62577362;62577434;tRNA
chr8;62730829;62730901;tRNA
chr9;522780;522860;tRNA
chr9;805532;805685;snoRNA
chr9;1220948;1221020;tRNA
chr9;5080109;5080181;tRNA
chr9;7377556;7377662;snoRNA
chr9;7608205;7608333;snoRNA
chr9;7973351;7973423;tRNA
chr9;9080184;9080277;snoRNA
chr9;9080460;9080543;snoRNA
chr9;10069300;10069416;snoRNA
chr9;12066693;12066809;rRNA
chr9;12184661;12184767;snoRNA
chr9;12395663;12395767;snoRNA
chr9;12804978;12805065;tRNA
chr9;15782838;15782938;snoRNA
chr9;16424157;16424263;snoRNA
chr9;16594579;16594679;snoRNA
chr9;17996407;17996513;snoRNA
chr9;18029156;18029261;snoRNA
chr9;28752780;28752912;snoRNA
chr9;30558616;30558685;tRNA
chr9;31299893;31299999;snoRNA
chr9;31732458;31732564;snoRNA
chr9;34060098;34060181;tRNA
chr9;34060301;34060374;tRNA
chr9;35909387;35909459;tRNA
chr9;36335238;36335321;snoRNA
chr9;36335431;36335510;snoRNA
chr9;36335717;36335801;snoRNA
chr9;36335880;36336027;snoRNA
chr9;36463005;36463075;tRNA
chr9;38000561;38000666;snoRNA
chr10;85302;85418;snoRNA
chr10;528988;529059;tRNA
chr10;702327;702410;tRNA
chr10;725770;725877;snoRNA
chr10;753419;753508;snoRNA
chr10;753716;753798;snoRNA
chr10;753917;754017;snoRNA
chr10;848352;848433;tRNA
chr10;1689109;1689181;tRNA
chr10;1776646;1776717;tRNA
chr10;1776818;1776890;tRNA
chr10;1823310;1823391;tRNA
chr10;1841641;1841713;tRNA
chr10;1851258;1851329;tRNA
chr10;1905179;1905271;snoRNA
chr10;1905520;1905603;snoRNA
chr10;1905769;1905859;snoRNA
chr10;2086460;2086531;tRNA
chr10;2868417;2868489;tRNA
chr10;3746150;3746221;tRNA
chr10;3764086;3764159;tRNA
chr10;4958486;4958557;tRNA
chr10;6258182;6258266;tRNA
chr10;6280208;6280293;tRNA
chr10;6517237;6517309;tRNA
chr10;6888773;6888863;snoRNA
chr10;8979563;8979670;snoRNA
chr10;10200496;10200603;snoRNA
chr10;11935081;11935187;snoRNA
chr10;13026756;13026863;snoRNA
chr10;13093794;13093938;snoRNA
chr10;13094917;13095062;snoRNA
chr10;15411921;15412027;snoRNA
chr10;15618295;15618401;snoRNA
chr10;16546917;16547023;snoRNA
chr10;17066877;17066949;tRNA
chr10;20278515;20278620;snoRNA
chr10;24232899;24232971;tRNA
chr10;25657093;25657165;tRNA
chr10;30507822;30507894;tRNA
chr10;30992503;30992576;tRNA
chr10;33349929;33350035;snoRNA
chr10;33441070;33441176;snoRNA
chr10;34209044;34209150;snoRNA
chr10;34338663;34338766;snoRNA
chr10;34549447;34549553;snoRNA
chr10;36693329;36693461;snoRNA
chr10;40366676;40366760;tRNA
chr10;40366821;40366905;tRNA
chr10;41726608;41726680;tRNA
chr10;41726828;41726900;tRNA
chr10;41728279;41728351;tRNA
chr10;43046989;43047128;snoRNA
chr10;45274146;45274237;snoRNA
chr10;45401417;45401488;tRNA
chr10;47267429;47267510;tRNA
chr10;47431292;47431365;tRNA
chr10;47854112;47854193;tRNA
chr10;48461842;48461949;tRNA
chr10;48909914;48909986;tRNA
chr11;3476574;3476680;snoRNA
chr11;5379239;5379311;tRNA
chr11;8278570;8278642;tRNA
chr11;8473051;8473137;tRNA
chr11;9173134;9173240;snoRNA
chr11;9659323;9659429;snoRNA
chr11;12463676;12463782;snoRNA
chr11;12543528;12543634;snoRNA
chr11;12606864;12606970;snoRNA
chr11;17293320;17293454;snoRNA
chr11;20647740;20647811;tRNA
chr11;22574598;22574708;snoRNA
chr11;23670657;23670772;snoRNA
chr11;23888956;23889028;tRNA
chr11;25842575;25842662;tRNA
chr11;26292655;26292728;tRNA
chr11;36798228;36798314;snoRNA
chr11;36798606;36798690;snoRNA
